"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero"
"F58A6.2","F58A6.2",4.71287854069018e-10,5.73709242274911e-10,-27.6638221905484,-53.8068761081646,7,2,0.801899975085227,0,0,0,4.92703427695522e-10,1.12013424874905e-09,0.0241550859220879,0.0263022046707179,TRUE,FALSE,FALSE
"F58A6.5","F58A6.5",7.03092168563759e-34,1.16694624208961e-33,-46.2441773519572,-128.937868565379,7,2,3.83122344565051,0,0,0,0.689018433037593,0.734585421532904,1.82465380061585e-35,3.37021584781486e-35,FALSE,TRUE,FALSE
"srb-16","srb-16",1.72200630034895e-18,2.38635464350774e-18,-14.0413298112231,-60.4479986294943,7,2,0.71280134642413,0,0,0,8.42500159392232e-13,2.24161496444333e-12,4.15685828967025e-08,5.25301501040794e-08,TRUE,FALSE,FALSE
"srb-13","srb-13",7.62232307383526e-13,9.69310327942717e-13,-4.79386069236534,-37.6973007032745,7,2,0.326746513993208,0,0,0,0.999962490903322,1,3.37104551686239e-14,4.76790882412165e-14,FALSE,TRUE,FALSE
"F58B6.1","F58B6.1",9.21263829077069e-07,1.06578358008981e-06,-23.9312465654106,-41.9643724209525,7,2,0.623698769765137,0,0,0,7.33064150565721e-07,1.33639343789099e-06,0.050012134375186,0.0538466318214368,TRUE,FALSE,FALSE
"exc-6","exc-6",3.99699470219201e-149,1.29232955463372e-148,-82.6190887770047,-432.826108821151,7,2,14.4955082140608,0,0,0,2.36112983820015e-06,4.16407112149925e-06,7.09541345991658e-146,2.42290108848369e-145,TRUE,FALSE,FALSE
"srsx-17","srsx-17",0.000182339834594327,0.000200689593329361,-18.8287744823724,-31.0258222184918,7,2,0.475199150357529,0,0,0,0.0592260626487677,0.0720754401721737,0.000309220516368074,0.000357190021809238,FALSE,TRUE,FALSE
"fbxb-25","fbxb-25",0,0,-131.435556788431,-2741.66007346778,7,2,58.4666090363667,0,0,0,1.07944483937714e-07,2.08603815099484e-07,0,0,FALSE,TRUE,FALSE
"fbxb-26","fbxb-26",0,0,-140.590238011658,-6413.79483504229,7,2,188.642739375272,0,0,0,2.45869764949674e-36,1.49628783720411e-35,0,0,FALSE,TRUE,FALSE
"fbxb-17","fbxb-17",0,0,-244.838990773932,-2122.01053768157,7,2,58.7676119690069,0,0,0,1,1,0,0,FALSE,TRUE,FALSE
"fbxb-18","fbxb-18",0,0,-154.092661764748,-3096.79513972937,7,2,82.4523919578166,0,0,0,0.000404889487961307,0.000605325367284079,0,0,FALSE,TRUE,FALSE
"fbxb-19","fbxb-19",1.52749372085975e-117,4.35758737815962e-117,-140.100293128983,-417.23660969046,7,2,24.5028157256445,0,0,0,3.1523176650177e-36,1.91118890852766e-35,2.19589661274779e-84,5.81090763199395e-84,TRUE,FALSE,FALSE
"fbxc-22","fbxc-22",5.15676402808946e-106,1.39296569867343e-105,-63.2075300168106,-313.647369300891,7,2,7.60306499862457,0,0,0,5.80172182075564e-11,1.39471454626307e-10,5.04777539028596e-98,1.43341883154483e-97,TRUE,FALSE,FALSE
"fbxc-21","fbxc-21",0,0,-79.3048337445366,-1486.84842261749,7,2,31.0328505736736,0,0,0,1.49632963414403e-19,5.46495922791934e-19,0,0,TRUE,FALSE,FALSE
"fbxc-26","fbxc-26",0,0,-92.0418157708403,-3019.01951047874,7,2,83.0987280338247,0,0,0,7.66101030840328e-19,2.71614574844445e-18,0,0,FALSE,TRUE,FALSE
