,p,padj,loglik_full,loglik_red,df_full,df_red,mean,converge_impulse,converge_const,converge_sigmoid,impulseTOsigmoid_p,impulseTOsigmoid_padj,sigmoidTOconst_p,sigmoidTOconst_padj,isTransient,isMonotonous,allZero
C32H11.7,0.157801025488582,0.434892478679583,-18.5251350012771,-22.5109956368973,7,2,5.52703744666452,0,0,0,0.0202834126820101,0.241213692855311,0.981395384260916,0.999999999918703,False,False,False
dod-24,1.3151193003834901e-09,4.71173199091708e-08,-2.62115235811314,-27.676699549938,7,2,1.48692301565084,0,0,0,1.20602134815413e-06,0.0001669038955935,4.32987380620528e-05,0.0005140496101631,True,False,False
nfki-1,1.62769347693029e-05,0.0002446913857332,-28.84258464556,-43.73376534908,7,2,34.6751187848554,0,0,0,0.0008831257956966,0.030554420911898,0.0012952041711304,0.0096429863289435,False,False,False
C33A11.2,9.7578056403497e-10,3.58701001091605e-08,-40.9001178989044,-66.2722105822808,7,2,68.7756225584067,0,0,0,1.0,1.0,4.82046000701001e-11,1.9609686875779e-09,False,True,False
C33A12.1,0.965777185791185,0.999999378271023,-61.0603529709014,-61.5400292920246,7,2,768.917071008317,0,0,0,1.0,1.0,0.775249875242668,0.999999999918703,False,False,False
nlp-35,4.44891796506699e-05,0.0005941431030736,-19.3594596414644,-33.1363156386059,7,2,8.75804247575438,0,0,0,1.0,1.0,4.39832388252221e-07,8.61119832533751e-06,False,True,False
C33A12.3,0.999990498182161,0.999999378271023,-45.5516424668698,-45.5675545339285,7,2,90.167936037247,0,0,0,0.984948336770358,1.0,0.999984680014267,0.999999999918703,False,False,False
C33A12.4,0.32125156683831,0.693286518497109,-47.1539867708245,-50.0781835067278,7,2,188.008705629233,0,0,0,1.0,1.0,0.0520240064102965,0.18592978182851,False,False,False
ugt-21,0.002227733156762,0.0167447716937447,-19.0946207452569,-28.4223721601961,7,2,7.60266911993981,0,0,0,0.0152388322362704,0.201589910026562,0.0162725253145968,0.0750418057304305,False,False,False
ethe-1,0.608354083657289,0.97626108725469,-36.3774618728812,-38.1773260343187,7,2,51.4438401814729,0,0,0,0.943244724372062,1.0,0.322990721595783,0.688617584359776,False,False,False
gadr-2,0.745773467278295,0.999999378271023,-24.0231551035386,-25.3742827878354,7,2,7.44978722560084,0,0,0,0.533794911760152,1.0,0.694609537640995,0.999999999918703,False,False,False
C33A12.19,0.228785046110082,0.557250332106988,-2.00607736201729,-5.45215608576903,7,2,0.252902345891809,0,0,0,0.17408668260378,0.739325827619456,0.334536327959669,0.705378100291709,False,False,False
C33B4.2,0.34678326052627,0.729238631317847,-16.5068414425669,-19.3083434485426,7,2,3.68239407544497,0,0,0,0.621991469474754,1.0,0.199013257595977,0.499514783823756,False,False,False
C33B4.4,1.5725772096857e-09,5.48711476142257e-08,-35.3800269190878,-60.2458302816125,7,2,102.514288090349,0,0,0,1.0,1.0,1.91855492269669e-12,9.603660031484549e-11,False,True,False
C33D3.3,0.0544681972386024,0.206187469085576,-2.21716576711583,-7.6414090122769,7,2,0.397012346569641,0,0,0,0.0588281687943493,0.430143607985572,0.158930313404962,0.426014670667177,False,False,False
C33D3.5,0.65289024831914,0.999999378271023,-1.04216558356672,-2.69527326584387,7,2,0.11375563911442,0,0,0,0.354289778196996,0.996841640228981,0.74559474996383,0.999999999918703,False,False,False
clec-182,0.12550065131338,0.369414025147851,-14.7740328779822,-19.080880054585,7,2,3.52491612606095,0,0,0,0.404495801577288,1.0,0.0784328961004828,0.253122716359034,False,False,False
C33D9.3,0.108988625216745,0.336454239113619,-7.64801497105133,-12.148962112641,7,2,1.18161461805874,0,0,0,0.0137339837678523,0.190067563595101,0.934793214164604,0.999999999918703,False,False,False
C33D9.6,0.97565789152225,0.999999378271023,-59.5765928810302,-59.9872202090571,7,2,923.928157500504,0,0,0,0.934786072270405,1.0,0.876402854900812,0.999999999918703,False,False,False
C33D9.8,0.332011907504354,0.709243354469046,-42.0642300594888,-44.9358399526884,7,2,186.896832357951,0,0,0,0.470080018522924,1.0,0.237327736767951,0.564373034403032,False,False,False
lgc-21,0.0152071027083852,0.0773004903966749,-25.3195715309777,-32.3516399200075,7,2,16.6629958275804,0,0,0,0.144222716308692,0.676252523408175,0.0170077468442595,0.0777465526080202,False,False,False
C33G3.4,0.208422604346558,0.523970344248623,-34.6450737032964,-38.2292160386993,7,2,44.6925850498367,0,0,0,0.0304620361745213,0.299653033198288,0.979858391358843,0.999999999918703,False,False,False
C33G3.6,0.844987143802417,0.999999378271023,-37.720503004302,-38.7354723157002,7,2,64.359135168513,0,0,0,0.407742041074672,1.0,0.971630599207689,0.999999999918703,False,False,False
C34B4.2,0.977103027734084,0.999999378271023,-33.1368212875679,-33.5362746197064,7,2,19.8370593184782,0,0,0,0.944120554597005,1.0,0.876983240101152,0.999999999918703,False,False,False
C34B4.3,0.877736277528062,0.999999378271023,-4.47090377898757,-5.36450299270497,7,2,0.244985966299294,0,0,0,1.0,1.0,0.485391771571597,0.900721736230402,False,False,False
C34B4.4,0.0001798687114947,0.001971294046164,-18.4141096352828,-30.62654552293,7,2,5.25042317970643,0,0,0,0.271881042129861,0.925618324616895,7.11021311038212e-05,0.0007915439137709,False,True,False
C34B4.5,0.301694373740916,0.668159840873667,-5.37533460889213,-8.39872060239058,7,2,0.567867641969332,0,0,0,0.0590498457967013,0.430976726039403,0.942704928358356,0.999999999918703,False,False,False
C34B7.1,0.297496758691086,0.661645540520462,-35.5502868185904,-38.5956181794896,7,2,42.7136705567616,0,0,0,0.0634370007894492,0.447514594274795,0.902074932257728,0.999999999918703,False,False,False
C34B7.2,0.926375538287439,0.999999378271023,-44.0862221351953,-44.7767442855583,7,2,84.6015162512066,0,0,0,1.0,1.0,0.706389949172327,0.999999999918703,False,False,False
mys-4,0.0004383299463093,0.0042408948061018,-37.538239372843,-48.7410489975299,7,2,114.476701456979,0,0,0,1.0,1.0,1.50105586518011e-05,0.0002033484125996,False,True,False
C34C6.3,0.015444262823907,0.0781402200796672,-12.619199376717,-19.6322660658384,7,2,4.13375677944113,0,0,0,0.08207753222506,0.509232666656275,0.0289478302836976,0.118944516518956,False,False,False
C34C6.4,0.999985669361872,0.999999378271023,-39.5716885512329,-39.590458555258,7,2,119.033724036975,0,0,0,0.984836313201105,1.0,0.999845216401303,0.999999999918703,False,False,False
sphk-1,0.999778966029113,0.999999378271023,-51.7142133399153,-51.7708939565794,7,2,196.566832214348,0,0,0,0.961815631483511,1.0,0.998240163850218,0.999999999918703,False,False,False
cup-16,5.4402226261945305e-15,4.12871949415925e-13,-50.043490000052,-88.1015824454411,7,2,596.376881644393,0,0,0,1.0,1.0,5.534145077923971e-20,5.87368360300562e-18,False,True,False
C34C12.2,0.729246389935791,0.999999378271023,-51.5503439149567,-52.9553549571595,7,2,321.608159190467,0,0,0,1.0,1.0,0.406919869939333,0.802694366135219,False,False,False
pph-6,0.0742589097310492,0.258924094060935,-39.511963573688,-44.5292970819474,7,2,120.768697124026,0,0,0,1.0,1.0,0.01458224433329,0.0687747948575748,False,False,False
C34C12.4,0.926699852020603,0.999999378271023,-52.1447848308932,-52.8338069255731,7,2,252.744339369357,0,0,0,1.0,1.0,0.669774945327618,0.999999999918703,False,False,False
rsu-1,0.87676510859183,0.999999378271023,-69.4696411122462,-70.3669707147487,7,2,2245.56490101353,0,0,0,0.934830141353452,1.0,0.645890281182269,0.999999999918703,False,False,False
C34C12.6,0.840670028424775,0.999999378271023,-25.8085799077414,-26.8389793229538,7,2,9.13771957177717,0,0,0,0.443626591373738,1.0,0.932867172965341,0.999999999918703,False,False,False
C34C12.7,0.648658243493953,0.999999378271023,-16.2879514522752,-17.9548932676862,7,2,2.80809957293625,0,0,0,0.571434440614016,1.0,0.529064112505597,0.944306951932648,False,False,False
C34C12.8,0.0476090409541705,0.186008641602289,-41.0437565483032,-46.642308810711,7,2,179.91421251639,0,0,0,0.990849903597091,1.0,0.0107977002782185,0.0540306051497104,False,False,False
C34C12.9,0.0732742122481586,0.256151258072067,-6.20178946309795,-11.2368209028924,7,2,0.847591253504016,0,0,0,0.0222828597719905,0.252646464691902,0.482163359054664,0.897207748011553,False,False,False
dmd-10,0.0506201884157574,0.195233491714981,-2.01142842989985,-7.53072380737718,7,2,0.365121058626885,0,0,0,0.0599198289468084,0.433186598610655,0.144177968221363,0.397218970522141,False,False,False
C34D1.4,0.0181698642025121,0.0885044179029197,-17.7538268767306,-24.5667024123287,7,2,5.28873362544907,0,0,0,0.512795975656693,1.0,0.0064529868449911,0.0355128118143838,False,False,False
zip-5,0.0133355804274961,0.0696228724538721,-13.4158287218065,-20.6087535710151,7,2,5.69920457934956,0,0,0,1.0,1.0,0.00082248597957,0.0065780238456722,False,False,False
C34E7.3,0.527274222086426,0.918765033450527,-4.84795152107537,-6.92562294407356,7,2,0.421889638994997,0,0,0,0.155198369102003,0.70063512942817,0.934138010651779,0.999999999918703,False,False,False
C34E7.4,0.578097990871403,0.950877562239656,-39.9115582860718,-41.8131104517637,7,2,94.1368665519483,0,0,0,0.869901479293305,1.0,0.317617236870864,0.681070167958244,False,False,False
C34E11.2,0.41526856483185,0.813796351356551,-26.9492843089617,-29.4517913616257,7,2,14.5841852570774,0,0,0,0.167148085847974,0.728229129577162,0.699156556910374,0.999999999918703,False,False,False
C34E11.4,1.41032096237327e-08,4.15617760017978e-07,-22.2698117807381,-44.8000926534981,7,2,5.40603866548191,0,0,0,0.0693803729208997,0.470626306656137,1.21899415816155e-08,3.30274885539509e-07,False,True,False
C34F6.1,0.0680268442488262,0.243044022631341,-29.2397737299493,-34.3730226659378,7,2,26.7732121921988,0,0,0,0.119749740047805,0.614456341776078,0.110554630897691,0.327442125420019,False,False,False
C34F6.5,0.640701760391834,0.999999378271023,-35.7797351129722,-37.4727392611768,7,2,38.5998365576415,0,0,0,0.999667032776798,1.0,0.335940122969854,0.707056099191287,False,False,False
C34F6.7,0.323530097301756,0.696393847744982,-24.2154975924053,-27.1284468488451,7,2,16.3837174471837,0,0,0,0.545541987361727,1.0,0.202348854509324,0.504478352217169,False,False,False
idh-2,0.105737651762109,0.329636195290179,-37.0763481156158,-41.6186391473621,7,2,150.36064996284,0,0,0,0.35190101592723,0.99678930630906,0.0720326755728757,0.237450336182671,False,False,False
C34F6.9,0.975722371234616,0.999999378271023,-35.8840803071537,-36.2942161573239,7,2,35.0779803500153,0,0,0,0.95762545952282,1.0,0.865256189759007,0.999999999918703,False,False,False
C34F6.10,0.998520418799073,0.999999378271023,-48.1932914701881,-48.3168748872136,7,2,147.876716100575,0,0,0,0.999041593047085,1.0,0.969973719479655,0.999999999918703,False,False,False
C34F6.11,0.267821011772609,0.615425916031605,-23.5747658198664,-26.782746053055,7,2,10.43023911632,0,0,0,0.0772969577335672,0.498002672463275,0.730140364464142,0.999999999918703,False,False,False
ugt-33,0.0013365395149825,0.0109498501413194,-15.2752782361039,-25.1975244102403,7,2,4.15497406710668,0,0,0,0.0049779024191181,0.0989004706139178,0.0262763809732535,0.110223160247499,False,False,False
C35A5.3,0.461719837147805,0.860982459865048,-1.04536244179718,-3.36403563762029,7,2,0.114682873233485,0,0,0,0.282975617732108,0.936298367236594,0.549376514703575,0.962696331405099,False,False,False
C35A5.5,0.0051059310425754,0.0326280319588028,-14.2970322198508,-22.6468945911132,7,2,3.89421194905218,0,0,0,0.0456205364572782,0.373742821140356,0.0145927318101624,0.0687872334710565,False,False,False
C35A5.6,0.0113683672231837,0.0615423404393812,-49.2638790061528,-56.6513675141265,7,2,544.163088506647,0,0,0,1.0,1.0,0.0004316877254989,0.0037849092752438,False,False,False
dmsr-8,0.361791816999493,0.748283584425905,-38.589316882785,-41.3218494843568,7,2,61.8897192635995,0,0,0,0.922943226678717,1.0,0.150798347533761,0.409280806342352,False,False,False
C35A5.8,0.962686558068232,0.999999378271023,-45.9548486555125,-46.4540993370693,7,2,184.908723306892,0,0,0,0.940642903863359,1.0,0.83118692966318,0.999999999918703,False,False,False
hda-11,0.990901227887443,0.999999378271023,-42.9937342603313,-43.259777812953,7,2,67.9388403696271,0,0,0,0.794124280741538,1.0,0.995068427066261,0.999999999918703,False,False,False
selt-1.1,0.979193924629744,0.999999378271023,-56.3493111926866,-56.7319587031496,7,2,563.884250296219,0,0,0,0.897453336808426,1.0,0.908022686915742,0.999999999918703,False,False,False
trpp-9,0.984467143071512,0.999999378271023,-44.858887211494,-45.1949141826306,7,2,93.1868247654489,0,0,0,0.73809829170884,1.0,0.995707253741527,0.999999999918703,False,False,False
C35C5.8,0.382109140180854,0.773293365979945,-10.2332162589342,-12.8756651109148,7,2,1.29398988845135,0,0,0,0.404357557373902,1.0,0.324151728557967,0.690362975305411,False,False,False
C35C5.9,0.182641319249654,0.480463075387275,-7.37249418362539,-11.1490810841052,7,2,0.93576919536788,0,0,0,0.182762729490059,0.757451171309944,0.245303748204704,0.576445431939006,False,False,False
C35C5.10,0.008225595322523,0.0477727452268219,-37.9291479791449,-45.7082246488044,7,2,117.558564841145,0,0,0,1.0,1.0,7.41623695259511e-05,0.0008185113434154,False,True,False
C35D6.3,0.518616131205582,0.913009143912756,-7.02616249613961,-9.1346585339162,7,2,0.658387021404722,0,0,0,1.0,1.0,0.195724730357227,0.493278038515018,False,False,False
C35D6.4,0.297461649343555,0.661645540520462,-14.558435223208,-17.603951169815,7,2,2.78392289889714,0,0,0,1.0,1.0,0.0134251468032486,0.0643932627504781,False,False,False
cyp-25A1,0.152642500548607,0.425378007743932,-1.71459702379357,-5.74753267583512,7,2,0.240904723719014,0,0,0,0.119258161499232,0.613727131849339,0.282384357429195,0.632921179655528,False,False,False
cyp-25A2,0.319302122829179,0.691404934170377,-11.807262312423,-14.741131204306,7,2,1.80565505747444,0,0,0,0.522167744982652,1.0,0.206286644737861,0.511297575072806,False,False,False
C36A4.4,0.997034125463564,0.999999378271023,-31.3643435174899,-31.5294923817469,7,2,16.1593047272886,0,0,0,0.9036656655071,1.0,0.98831689283873,0.999999999918703,False,False,False
maph-1.3,0.782043806476222,0.999999378271023,-57.1446350555922,-58.3761781689429,7,2,485.104647449912,0,0,0,0.67091526109661,1.0,0.64477396598686,0.999999999918703,False,False,False
cyp-25A4,0.959911466989276,0.999999378271023,-42.2499647630271,-42.7661582623263,7,2,65.802360764291,0,0,0,1.0,1.0,0.78283778887899,0.999999999918703,False,False,False
acs-19,0.631715459365194,0.995789550463325,-44.6519515557857,-46.374485197864,7,2,110.105382781846,0,0,0,1.0,1.0,0.314902892664616,0.677206781427756,False,False,False
C36A4.10,0.690076500777316,0.999999378271023,-45.7163270785239,-47.248466263817,7,2,119.93825905745,0,0,0,0.90567311205595,1.0,0.412729973066198,0.810756512636021,False,False,False
rpb-3,0.958421295333665,0.999999378271023,-54.3815055762107,-54.9065744629264,7,2,292.778799881908,0,0,0,1.0,1.0,0.786233303485712,0.999999999918703,False,False,False
prp-4,0.962039951454386,0.999999378271023,-44.5932917313886,-45.0965408066652,7,2,85.8177463159826,0,0,0,0.994820721242075,1.0,0.8021925745308,0.999999999918703,False,False,False
dhfr-1,0.971886018273218,0.999999378271023,-44.4383526362488,-44.8766988515692,7,2,99.1995867018836,0,0,0,0.68251682455557,1.0,0.990263873575543,0.999999999918703,False,False,False
gls-1,0.993480101107945,0.999999378271023,-50.1465684240521,-50.3770942541479,7,2,177.757890971069,0,0,0,0.930609907265484,1.0,0.956757706838661,0.999999999918703,False,False,False
C36B1.9,0.985040139162059,0.999999378271023,-27.4643354113193,-27.794837284027,7,2,9.69749012446459,0,0,0,0.743843042239594,1.0,0.995262535536083,0.999999999918703,False,False,False
gska-3,0.759560820299205,0.999999378271023,-1.48364304926749,-2.78957847966722,7,2,0.107863969341909,0,0,0,0.468527926157342,1.0,0.778148023780802,0.999999999918703,False,False,False
C36B1.11,0.995849788030301,0.999999378271023,-32.9882499864627,-33.1784985763048,7,2,25.7719175117992,0,0,0,0.844300458122455,1.0,0.99773910405408,0.999999999918703,False,False,False
imp-1,0.995455742795102,0.999999378271023,-49.8488622822514,-50.0465549884712,7,2,160.862710976129,0,0,0,0.95505858149807,1.0,0.959383951901365,0.999999999918703,False,False,False
C36E8.1,0.991899164208541,0.999999378271023,-44.9122437293365,-45.1652811981995,7,2,272.21361051015,0,0,0,0.824474533973209,1.0,0.989326393838237,0.999999999918703,False,False,False
glb-11,0.273870430105929,0.625761571928665,-52.7055310322046,-55.8792146094014,7,2,385.887597499415,0,0,0,1.0,1.0,0.0590322922214649,0.204340322951986,False,False,False
pxd-1,0.727913820508767,0.999999378271023,-44.6467278089621,-46.0560732850101,7,2,141.690851665133,0,0,0,0.896390630893411,1.0,0.457501297518673,0.868485426628731,False,False,False
C36E8.4,0.945346053864712,0.999999378271023,-43.2525330731564,-43.8500858739957,7,2,74.5434198339041,0,0,0,0.827794587637201,1.0,0.845366696535567,0.999999999918703,False,False,False
irx-1,0.943051227365956,0.999999378271023,-52.4562792120636,-53.0657299215174,7,2,278.212600874549,0,0,0,0.79887343167823,1.0,0.856676960890125,0.999999999918703,False,False,False
swah-1,0.852527446814609,0.999999378271023,-28.4385749834699,-29.4263146044999,7,2,12.8064169880579,0,0,0,0.407822993942185,1.0,0.980498100821635,0.999999999918703,False,False,False
C36F7.5,0.570184338047929,0.946857824378559,-1.46610565067168,-3.39460050469837,7,2,0.12019675687307,0,0,0,0.369829027310954,1.0,0.600344443018568,0.990945335396774,False,False,False
best-8,0.0024562181103782,0.0180677305086498,-6.85098349190281,-16.0644863974589,7,2,2.41941592120247,0,0,0,0.0204878011238294,0.242418944395621,0.0137698170469925,0.0656006538762559,False,False,False
C37A5.7,0.696463458524743,0.999999378271023,-26.0639469756741,-27.5753700548507,7,2,10.4933099632947,0,0,0,1.0,1.0,0.363662808256252,0.743118732099776,False,False,False
fipr-24,0.118505849733828,0.355693934689073,-7.65261242288657,-12.0386751687707,7,2,1.21786487166301,0,0,0,0.996113058201934,1.0,0.0325939361668598,0.129970622297004,False,False,False
idhb-1,0.927129443228466,0.999999378271023,-54.5206140465511,-55.2076450550935,7,2,435.33574160185,0,0,0,1.0,1.0,0.688035903620296,0.999999999918703,False,False,False
C37E2.2,0.0091508025735983,0.0520438070624148,-18.4849023086158,-26.1353937409155,7,2,7.27432128832763,0,0,0,0.0229424135015809,0.256824035676698,0.051437792851352,0.184288295403473,False,False,False
C38C6.3,0.224737871129897,0.551471187525512,-17.0721346183391,-20.5448007536519,7,2,4.11962290386069,0,0,0,0.0443081982697769,0.367270071459948,0.870339862785529,0.999999999918703,False,False,False
sre-13,0.437608141129048,0.839022271945007,-10.8140440723234,-13.2265465670873,7,2,1.40778929902488,0,0,0,0.168546384576767,0.730338827896559,0.737718784336132,0.999999999918703,False,False,False
tag-297,0.113864659356278,0.346166898495301,-28.4111324517595,-32.8521288493187,7,2,20.3702950139778,0,0,0,1.0,1.0,0.0269592031140961,0.112490721595797,False,False,False
slc-17.2,0.982639928883221,0.999999378271023,-55.1993923409725,-55.5523727627132,7,2,349.296463445938,0,0,0,0.768066939205938,1.0,0.981028755288052,0.999999999918703,False,False,False
nlp-48,0.0921077797951,0.299929277874886,-23.1341653177765,-27.8635269615477,7,2,11.4610622918331,0,0,0,1.0,1.0,0.004666094936737,0.0273759751151205,False,False,False
enu-3.2,0.389292630052229,0.782576867817895,-33.006159404589,-35.6175867968182,7,2,31.0289772635285,0,0,0,0.309711529875112,0.96477984656669,0.410719548680752,0.807931598268882,False,False,False
C38D4.4,0.0053180152542297,0.0336783774467059,-12.4587585460503,-20.7601736232601,7,2,2.54786332408091,0,0,0,1.0,1.0,9.09518150013832e-05,0.0009807226417713,False,True,False
tag-325,0.955392927567438,0.999999378271023,-42.7840642392069,-43.3267350282415,7,2,74.4501630905499,0,0,0,0.741000961380729,1.0,0.921992225429965,0.999999999918703,False,False,False
C38D4.7,0.394728475241607,0.789086866790894,-8.7866000153315,-11.3748226423863,7,2,1.03264947722227,0,0,0,0.0803893658695624,0.505308799198271,0.987370650651327,0.999999999918703,False,False,False
C38D4.9,0.998359903134532,0.999999378271023,-46.8158751222725,-46.9448533691605,7,2,105.737740934923,0,0,0,0.945841568048976,1.0,0.985711625810751,0.999999999918703,False,False,False
C38D9.2,0.253543371230126,0.594027921706965,-4.01224071872128,-7.30375172835504,7,2,0.34920980043382,0,0,0,0.0687954790728514,0.469365385496554,0.74586925398132,0.999999999918703,False,False,False
C38D9.8,0.190244400174567,0.493202929818951,-13.8589917799698,-17.5765043661292,7,2,2.51689279630156,0,0,0,0.0796991924635958,0.503145706983953,0.498111567038249,0.91363602914656,False,False,False
tbc-8,0.515195941190736,0.911946791992128,-17.7854234147865,-19.9061714435045,7,2,3.77946200119676,0,0,0,1.0,1.0,0.130472185245152,0.369383346755028,False,False,False
C38H2.2,0.161835590259293,0.442568411494501,-39.8213922204651,-43.7713748792935,7,2,104.119911514541,0,0,0,0.43576190675182,1.0,0.100559527765202,0.303830970448114,False,False,False
C38H2.3,0.0057721492729352,0.0361314612947228,-8.61214105387897,-16.8158617788227,7,2,3.00946187307428,0,0,0,0.18606288602585,0.763158104232249,0.0045422000875298,0.0267938555936363,False,False,False
C39B10.1,0.512141230319288,0.909212423589245,-1.46708705361154,-3.59881508551222,7,2,0.123219018741911,0,0,0,0.311226641656645,0.965767261733392,0.587275456657412,0.986468139731542,False,False,False
lgc-41,0.0004614207120448,0.0044355572019126,-3.74325867676249,-14.8875419001554,7,2,2.17401522424246,0,0,0,0.0052862903922858,0.102220924900694,0.0080883022429357,0.0428135413488349,False,False,False
C39B10.3,0.0595027581794059,0.220168003790431,-28.5879486504597,-33.8969453939287,7,2,26.0189198083812,0,0,0,0.394632397627515,1.0,0.0326817937886495,0.130210612791582,False,False,False
C39B10.4,0.527187181296462,0.918765033450527,-9.6652600225592,-11.7432400012688,7,2,1.05583740631165,0,0,0,0.182860343105197,0.757633285375099,0.859509204391702,0.999999999918703,False,False,False
scl-6,0.327865446276197,0.70293873627503,-9.55957018792448,-12.4512866999421,7,2,1.17456864545683,0,0,0,1.0,1.0,0.0712687674216445,0.235935722543136,False,False,False
C39E9.7,0.0084227320815057,0.0486279288599326,-6.7000517320567,-14.4505911733582,7,2,1.97037544236079,0,0,0,0.111876516697607,0.594372943057365,0.0110925337264291,0.055231818723906,False,False,False
C39E9.8,0.273462363734966,0.625234001697892,-13.1846248415756,-16.3606024406995,7,2,2.44531609692971,0,0,0,0.840435637422821,1.0,0.111401917739994,0.329398716132753,False,False,False
spin-2,0.172066282894622,0.460889497028555,-24.0071071588048,-27.8695285246411,7,2,10.9336489977881,0,0,0,0.19487374468733,0.778664362587123,0.216427001678145,0.529018797521853,False,False,False
C39E9.11,0.137662416690488,0.395691849725703,-55.1949346024478,-59.3730775720621,7,2,1077.70943717103,0,0,0,1.0,1.0,0.0126851035305252,0.0614613509274861,False,False,False
C39E9.12,1.14894739941333e-05,0.0001802060165568,-37.1647221192244,-52.4399755193418,7,2,78.9752868955299,0,0,0,0.16550471103938,0.724608425476913,6.02246290676705e-06,9.10204351091259e-05,False,True,False
C40H1.2,0.529891061270809,0.920535408214046,-1.31271988978242,-3.38112702833789,7,2,0.118001676656876,0,0,0,0.337266915829252,0.986911232140488,0.580110491594625,0.981447171346872,False,False,False
C40H1.3,0.0009470677814453,0.0082017231919524,-17.826769700054,-28.146954647543,7,2,9.59794434349758,0,0,0,0.803683942510175,1.0,0.0001540476501255,0.0015477129033253,False,False,False
ttr-5,0.0057246524060573,0.0358833007832616,-46.8254599003559,-55.0390403326035,7,2,487.54205227713,0,0,0,1.0,1.0,1.10546748609256e-05,0.0001553547562921,False,True,False
ufc-1,0.534302239370506,0.922481703883814,-44.6738339311818,-46.7266774119511,7,2,209.337326679682,0,0,0,1.0,1.0,0.197258905771119,0.496326966425633,False,False,False
C40H1.7,3.56674451529697e-17,3.47228728123669e-15,-19.3872644188193,-62.6606399977564,7,2,26.8217687396776,0,0,0,4.81597687046039e-05,0.0032067136558216,2.20896907027921e-14,1.3382749955391098e-12,False,True,False
C40H1.8,1.57985971981207e-06,3.10404598695357e-05,-17.3753828389421,-34.8223037969355,7,2,7.17526375657621,0,0,0,0.2797601135964,0.931829580822742,4.42402144460527e-07,8.6495133950205e-06,False,True,False
C40H1.9,0.0181060032364876,0.0882847466964623,-10.4186774800411,-17.2359021874729,7,2,1.96305707647711,0,0,0,0.0105341486184088,0.162942576748043,0.209790134201552,0.517094034291795,False,False,False
C40H5.2,0.0012370727548774,0.0102962965848174,-10.6270624743167,-20.6388415711668,7,2,2.12333968939303,0,0,0,0.0020770477748417,0.0557079230334241,0.0533489768575942,0.18978683400247,False,False,False
lact-7,0.135355694475776,0.391132238120789,-10.2477766653748,-14.4495236404189,7,2,1.66406822351924,0,0,0,0.0218952051311819,0.250667247065502,0.858885211387537,0.999999999918703,False,False,False
C40H5.7,0.719728857862258,0.999999378271023,-1.34072807760369,-2.77667249880853,7,2,0.110414048583163,0,0,0,0.42249895090967,1.0,0.765320017089256,0.999999999918703,False,False,False
chst-1,0.349037665712313,0.732423916931026,-3.65691732770358,-6.44791906396622,7,2,0.343570981943796,0,0,0,0.214264031770263,0.814364855268989,0.475126465889393,0.889035682992402,False,False,False
lron-4,0.664094726534108,0.999999378271023,-1.28003190235644,-2.89659439934488,7,2,0.11285312138906,0,0,0,0.360016306713533,1.0,0.755424572256619,0.999999999918703,False,False,False
ctns-1,0.891477222818747,0.999999378271023,-33.3837407610367,-34.2234707529006,7,2,23.7110060404827,0,0,0,0.560456999311839,1.0,0.914153300354062,0.999999999918703,False,False,False
cdc-48.2,0.453519541065778,0.853809360655661,-42.6876256674739,-45.0378511015201,7,2,118.335269593148,0,0,0,1.0,1.0,0.133396867513321,0.375255117939028,False,False,False
C41C4.9,0.0009517850388062,0.0082324740243806,-2.22292609676946,-12.5373866286712,7,2,0.624830619395678,0,0,0,0.0037378267135919,0.0815504820541955,0.0238647088180306,0.102052969200449,False,False,False
C41G7.3,0.405108308685005,0.80147286410617,-4.19370725623351,-6.73823696766119,7,2,0.354376968966843,0,0,0,0.131003859090964,0.645550608077097,0.795444347569575,0.999999999918703,False,False,False
set-32,0.190650157431082,0.493892020975804,-16.4240226598192,-20.1384405486066,7,2,3.94593683116942,0,0,0,0.0760977974409753,0.493203172027919,0.516871254894409,0.931538026827657,False,False,False
C41G7.7,0.859886767164994,0.999999378271023,-22.4518509218613,-23.4126383903395,7,2,6.30672545359169,0,0,0,0.865067013292486,1.0,0.652228491358067,0.999999999918703,False,False,False
npr-18,0.0982562370607658,0.314010650294265,-7.86391300031628,-12.5059455259041,7,2,1.28834933245017,0,0,0,0.0231209536557245,0.257800459560985,0.625868176944097,0.999999999918703,False,False,False
fbxb-65,0.591808355132457,0.963151400457529,-29.597508847466,-31.4527380909648,7,2,16.7536271670511,0,0,0,0.960654590877177,1.0,0.304266811650847,0.662172518081281,False,False,False
C43D7.4,2.17232504123773e-06,4.13826454549417e-05,-4.59256984799199,-21.692594089714,7,2,5.8929182552068,0,0,0,0.0003924785910312,0.0165875083562794,0.0003445295738832,0.0031075907124193,False,False,False
sdz-6,0.569710833519594,0.946344801831324,-1.22586377352414,-3.15597575921598,7,2,0.115387597696165,0,0,0,0.298266423061074,0.953251612431738,0.696025639615612,0.999999999918703,False,False,False
C43D7.8,0.549603111851588,0.934835224351971,-34.1544224457958,-36.1537725270061,7,2,30.2256900367352,0,0,0,0.492892009744991,1.0,0.460342016047234,0.871208456187448,False,False,False
C43F9.5,0.0035230255087673,0.02417675371683,-6.96016023132132,-15.7496709494143,7,2,1.32220685268891,0,0,0,0.188258766289892,0.766059597851864,0.002597062517599,0.0170830076879904,False,False,False
