,bwm_anterior,bwm_far_posterior,bwm_head_row_1,bwm_head_row_2,bwm_posterior
bwm_anterior,,0.17351074058012686,0.2708334462401153,0.21447797915312142,0.14309819249576217
bwm_far_posterior,,,0.3050260332523544,0.27110182848634523,0.145239714240247
bwm_head_row_1,,,,0.23192125628704313,0.31256701973343937
bwm_head_row_2,,,,,0.2657501094686376
bwm_posterior,,,,,
