,bwm_anterior,bwm_far_posterior,bwm_head_row_1,bwm_head_row_2,bwm_posterior
bwm_anterior,,0.2733451084348032,0.3532684869851107,0.18504980657595918,0.1146704439377806
bwm_far_posterior,,,0.3975208421940557,0.3083746225217935,0.2687706491678286
bwm_head_row_1,,,,0.2665059126002726,0.3787264412440114
bwm_head_row_2,,,,,0.23016158876734344
bwm_posterior,,,,,
