,300,360,420,480,545,615,715
bwm_anterior,0.1780869024546174,0.3346393318938713,0.4736899796196666,0.5553508818908726,0.5764408627691869,0.5782286199135775,0.5913052791058911
bwm_far_posterior,0.1791391655388301,0.3438416665098053,0.4992505729754538,0.5695991725031632,0.6059416140764712,0.6102604015024538,0.6256442624674259
bwm_head_row_1,,0.2544042089811407,0.4007841269669878,0.471387656264747,0.4985333804014096,0.5097626509942573,0.5393513130678076
bwm_head_row_2,,0.2212342485533731,0.3846642634721027,0.4676611747687743,0.4985269068915849,0.5202018362274573,0.5435937845823691
bwm_posterior,0.1939077537365558,0.3300346853118043,0.4672542023658498,0.5569144756553591,0.5737415137655216,0.6038460433271728,0.6091243107722747
