"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero"
"aap-1","aap-1",0.998212619063261,0.999999372691275,-63.7219893280119,-63.8556589566758,7,2,122.042507318624,0,0,0,1,1,0.921992148657827,0.999999999991483,FALSE,FALSE,FALSE
"aat-1","aat-1",0.124121499660492,0.426523927693191,-26.9798663612478,-31.3020107893265,7,2,7.33370691482029,0,0,0,0.0219204522562194,0.240381063613899,0.800376390132041,0.999999999991483,FALSE,FALSE,FALSE
"aat-2","aat-2",0.983159784595892,0.999999372691275,-74.9413469429732,-75.2896008507151,7,2,359.041203418605,0,0,0,0.943640174934844,1,0.900884511374842,0.999999999991483,FALSE,FALSE,FALSE
"aat-3","aat-3",0.937154620028238,0.999999372691275,-78.3361162877462,-78.9752369687155,7,2,551.222018840549,0,0,0,0.868913630179605,1,0.801925054940513,0.999999999991483,FALSE,FALSE,FALSE
"aat-4","aat-4",0.298745990782523,0.755754237828168,-6.77263476694069,-9.8114095692968,7,2,0.36694621842665,0,0,0,1,1,0.0328871220748483,0.143273589577755,FALSE,FALSE,FALSE
"aat-5","aat-5",0.189430563242682,0.572247224562932,-55.0436847988394,-58.7674217696005,7,2,271.913256524633,0,0,0,1,1,0.0231673750660698,0.108925061774726,FALSE,FALSE,FALSE
"aat-6","aat-6",0.0361116699091258,0.168199461872287,-5.06284765263811,-11.0153925067066,7,2,0.368873459461508,0,0,0,0.207612606055965,0.900879295684357,0.0326443030620941,0.142651274217898,FALSE,FALSE,FALSE
"aat-8","aat-8",1.50378824019095e-08,3.20874697210065e-07,-11.4001361175515,-33.8618750004782,7,2,4.21513332902216,0,0,0,0.00212519470334537,0.0425833681070602,3.88147140307788e-07,6.5067493381608e-06,FALSE,TRUE,FALSE
"aat-9","aat-9",0.999834484328724,0.999999372691275,-62.7005553860991,-62.7509529610646,7,2,106.515905837003,0,0,0,1,1,0.990436690595219,0.999999999991483,FALSE,FALSE,FALSE
"abf-1","abf-1",8.14799942812596e-09,1.79965049964425e-07,-7.74329440692627,-30.8590385738193,7,2,2.50123276347761,0,0,0,0.000360908457281942,0.010612322462394,1.14929026879539e-06,1.7878260557702e-05,FALSE,TRUE,FALSE
"abf-2","abf-2",1.85388293454417e-06,2.77641039482925e-05,-13.2833616725424,-30.5561284226154,7,2,2.64462150557306,0,0,0,0.0229269167243258,0.247895145179986,5.90259047616665e-06,7.87030197407401e-05,FALSE,TRUE,FALSE
"abf-5","abf-5",0.0841948310102881,0.322490500456934,-1.33478837857522,-6.18480408819082,7,2,0.181511310326295,0,0,0,0.0724266309364418,0.511445230312634,0.216823875213715,0.585113039118972,FALSE,FALSE,FALSE
"abl-1","abl-1",0.971018659182205,0.999999372691275,-78.3191479253735,-78.7636075364088,7,2,520.159547553958,0,0,0,1,1,0.816928176512162,0.999999999991483,FALSE,FALSE,FALSE
"abt-2","abt-2",0.228624978397919,0.644832702968515,-20.4737684325956,-23.9208911386694,7,2,2.8582218968808,0,0,0,0.112044683536109,0.657853261654584,0.472311083517133,0.958872361106141,FALSE,FALSE,FALSE
"abt-4","abt-4",0.016817246748664,0.0919482648196984,-7.38023209301682,-14.2885388315215,7,2,0.556304628883101,0,0,0,0.582231000192036,1,0.00524657777560551,0.0328438947121094,FALSE,FALSE,FALSE
"abt-5","abt-5",0.00215802769303177,0.0162098580659868,-11.4673214500553,-20.8322249157811,7,2,1.77753338581531,0,0,0,0.0632104584071241,0.473325932596203,0.00420922002726821,0.0272948391458938,FALSE,FALSE,FALSE
"abu-1","abu-1",0.000262305205309546,0.00250149598234226,-12.8310648664074,-24.6171593253713,7,2,1.22369064441568,0,0,0,1,1,4.1639754294095e-06,5.73716500354926e-05,FALSE,TRUE,FALSE
"abu-4","abu-4",0.00256983839210481,0.0188242288701672,-1.79899596987256,-10.9595125541675,7,2,0.366114423230412,0,0,0,0.00765460120206034,0.113462208596524,0.035490935066763,0.151707478333874,FALSE,FALSE,FALSE
"abu-7","abu-7",0.0104257828593195,0.0621210052000719,-2.86869405732972,-10.3612918115047,7,2,0.569070017028697,0,0,0,0.0228632596231346,0.24739175539857,0.0594177779697946,0.227647508974846,FALSE,FALSE,FALSE
"abu-8","abu-8",0.00539452859903864,0.0353934899058014,-32.474740483537,-40.7591389345616,7,2,16.7881561521459,0,0,0,1,1,9.36867092959396e-07,1.48614651686881e-05,FALSE,TRUE,FALSE
"abu-10","abu-10",0.00563163304707973,0.0368155604573441,-22.1125803924521,-30.3457036838497,7,2,7.67896498994858,0,0,0,1,1,8.59924343651482e-05,0.000918119961594538,FALSE,TRUE,FALSE
"abu-11","abu-11",0.725294602648627,0.999999372691275,-33.8588233489836,-35.2766848629309,7,2,14.0323091438874,0,0,0,1,1,0.200706558916556,0.554655546866441,FALSE,FALSE,FALSE
"ace-1","ace-1",2.36294235604687e-45,7.12180980519376e-43,-121.372276495435,-230.901972145581,7,2,509.103532164797,0,0,0,1,1,2.56642432635732e-79,1.68765730588233e-76,FALSE,TRUE,FALSE
"ace-2","ace-2",0.413455675658505,0.910836494556356,-7.97945031178704,-10.4894032783103,7,2,0.585828387144704,0,0,0,0.288163977218891,1,0.469633317972627,0.954775886890106,FALSE,FALSE,FALSE
"ace-3","ace-3",1.71317113126256e-12,6.0839534581558e-11,-42.193782095982,-74.2494014323976,7,2,47.5895563507367,0,0,0,1,1,1.88333457711183e-14,7.42403305914901e-13,FALSE,TRUE,FALSE
"ace-4","ace-4",0.218341971950468,0.627897177546483,-11.6315008887254,-15.1470213592509,7,2,1.10366886699375,0,0,0,0.817127968751855,1,0.0847817165560651,0.296623239036661,FALSE,FALSE,FALSE
"acn-1","acn-1",0.810720450103441,0.999999372691275,-39.0781558397414,-40.2129587509988,7,2,14.0119547675209,0,0,0,0.687073126977287,1,0.677897488707664,0.999999999991483,FALSE,FALSE,FALSE
"aco-1","aco-1",0.997599516966249,0.999999372691275,-63.0574885596408,-63.2086408884955,7,2,99.4449381876945,0,0,0,0.881545859180528,1,0.997057768679455,0.999999999991483,FALSE,FALSE,FALSE
"aco-2","aco-2",3.48270364294147e-05,0.000406981208420309,-70.5047077079067,-84.5537325979785,7,2,1022.43900608918,0,0,0,1,1,1.23396623852634e-06,1.90520699816015e-05,FALSE,TRUE,FALSE
"acr-2","acr-2",0.0129383734705987,0.0741598450868269,-19.5356817450867,-26.7655449936797,7,2,2.63057777805106,0,0,0,0.331464547360075,1,0.00657019676487008,0.0394239056812009,FALSE,FALSE,FALSE
"acr-3","acr-3",0.0471173642987765,0.206559669488,-8.43631109132541,-14.0482524062627,7,2,0.551430340596781,0,0,0,1,1,0.0043608180244817,0.0280890268745221,FALSE,FALSE,FALSE
"acr-5","acr-5",0.544200086990494,0.999999372691275,-1.78371231088436,-3.80186749131573,7,2,0.101616595115425,0,0,0,0.338839902254151,1,0.599424614236913,0.999999999991483,FALSE,FALSE,FALSE
"acr-6","acr-6",0.621391532067222,0.999999372691275,-5.62770119743872,-7.38430025717128,7,2,0.320347943934425,0,0,0,0.727849818855745,1,0.410839894622171,0.876069589157333,FALSE,FALSE,FALSE
"acr-7","acr-7",1.20962859222751e-12,4.39690875471242e-11,-41.6375014425556,-74.0575948029092,7,2,96.8520335646497,0,0,0,9.77562439460324e-05,0.00353559895291813,4.72220767227944e-10,1.17989945414277e-08,FALSE,TRUE,FALSE
"acr-8","acr-8",1.36972573439141e-21,1.2082818414293e-19,-105.298721256929,-159.058266673445,7,2,465.917300055046,0,0,0,1,1,8.43269173185478e-43,1.76805436644555e-40,FALSE,TRUE,FALSE
"acr-9","acr-9",0.38674695249612,0.879727698390153,-17.7766425581894,-20.3990161737752,7,2,2.08700704586227,0,0,0,0.340604155068141,1,0.377854524916854,0.831727766514166,FALSE,FALSE,FALSE
"acr-10","acr-10",0.0673950263205838,0.273110320946747,-13.1640418281982,-18.3095897947695,7,2,1.58812620020584,0,0,0,0.0293984737443618,0.291944424617111,0.356440777183709,0.802814605735262,FALSE,FALSE,FALSE
"acr-11","acr-11",0.00146583291586347,0.0114690128684677,-26.6424550690959,-36.4576465771958,7,2,7.93328279348834,0,0,0,0.0240919023019596,0.256999028619096,0.00679565839163295,0.0405580816632648,FALSE,FALSE,FALSE
"acr-12","acr-12",0.980423608203223,0.999999372691275,-33.866165455983,-34.2385329493452,7,2,6.14238648226507,0,0,0,0.703223111778635,1,0.997852703091187,0.999999999991483,FALSE,FALSE,FALSE
"acr-14","acr-14",0.395893812496047,0.889623452218129,-22.1016607315116,-24.6849381454573,7,2,4.50847677560985,0,0,0,0.22971031764169,0.93222415858291,0.527103100228929,0.999999999991483,FALSE,FALSE,FALSE
"acr-15","acr-15",2.49418987823377e-09,5.81991047877547e-08,-67.3106040585514,-91.6864975239069,7,2,544.873213459086,0,0,0,1,1,7.40186822229861e-17,3.7838454972436e-15,FALSE,TRUE,FALSE
"acr-16","acr-16",1.06575959449931e-40,2.30281582625804e-38,-102.212703705141,-200.870386114796,7,2,111.5931377719,0,0,0,1,1,6.27709462186248e-61,2.38975599722328e-58,FALSE,TRUE,FALSE
"acr-17","acr-17",0.0444336213977845,0.197866665707718,-19.8632850501693,-25.5507213674278,7,2,3.6744871619932,0,0,0,0.00370231977575776,0.0653986082977869,0.981170766087853,0.999999999991483,FALSE,FALSE,FALSE
"acr-18","acr-18",0.0909259905067574,0.341491771718915,-7.52558686510259,-12.2723460011119,7,2,0.646055649277825,0,0,0,0.0624017565674888,0.471405790595234,0.26744326438563,0.66820571772559,FALSE,FALSE,FALSE
"acr-19","acr-19",0.000427240305065222,0.00384622619376389,-22.4756012466146,-33.707609487875,7,2,7.96365558113273,0,0,0,0.000295632066079188,0.00892882901872152,0.101773813157916,0.338163012162512,FALSE,FALSE,FALSE
"acr-20","acr-20",0.0340755145814366,0.160263481615619,-17.8894315492887,-23.9156790595969,7,2,2.20892620512507,0,0,0,1,1,3.87537149134826e-05,0.000440416334370269,FALSE,TRUE,FALSE
"lgc-11","lgc-11",0.386026666357563,0.878641878885284,-24.2583879770632,-26.8838680874549,7,2,6.2517199914659,0,0,0,0.569977157687364,1,0.24810978228514,0.636757889004635,FALSE,FALSE,FALSE
"acr-23","acr-23",0.0295170826659906,0.143730607515613,-11.9094986684832,-18.1172597192108,7,2,5.0247894556682,0,0,0,0.487264843951926,1,0.0118474712417946,0.06441088555244,FALSE,FALSE,FALSE
"act-1","act-1",0.503142194793204,0.996156432394991,-101.320058098066,-103.484343601889,7,2,11554.0248738137,0,0,0,1,1,0.21598435150946,0.583936761967362,FALSE,FALSE,FALSE
"act-2","act-2",0.99952286419513,0.999999372691275,-85.2662208354449,-85.343789904678,7,2,895.139183675736,0,0,0,0.994965815550266,1,0.985931399925159,0.999999999991483,FALSE,FALSE,FALSE
"act-3","act-3",0.604256753823152,0.999999372691275,-104.733786959581,-106.547311065089,7,2,14028.0109331332,0,0,0,1,1,0.1533042294194,0.457006446942193,FALSE,FALSE,FALSE
"act-4","act-4",0.813028954190548,0.999999372691275,-127.439619553198,-128.566515996577,7,2,90644.6092731387,0,0,0,1,1,0.502888558449097,0.996699711852172,FALSE,FALSE,FALSE
"act-5","act-5",5.12311409663138e-08,1.00838219912879e-06,-50.1479944486485,-71.2977209274833,7,2,88.1334777948728,0,0,0,1,1,1.99762437160936e-10,5.26404950529555e-09,FALSE,TRUE,FALSE
"acy-1","acy-1",0.816680946206735,0.999999372691275,-65.7474099658637,-66.8617559259765,7,2,190.136052951621,0,0,0,0.608313410035431,1,0.744727450024278,0.999999999991483,FALSE,FALSE,FALSE
"acy-2","acy-2",0.000490834013833486,0.00434305546062939,-18.15198884733,-29.2257717406778,7,2,2.38254972903826,0,0,0,0.0126661172132881,0.162206835031633,0.00382900989911997,0.0251792210048039,FALSE,FALSE,FALSE
"acy-3","acy-3",0.00079827016620191,0.00668320283243231,-59.2311093371403,-69.7479581942546,7,2,402.3308621842,0,0,0,0.724076853461693,1,0.000141042876822112,0.00143190687648105,FALSE,FALSE,FALSE
"acy-4","acy-4",0.528623885450881,0.999999372691275,-16.3856644138923,-18.4585547187312,7,2,1.81491216218264,0,0,0,0.180007287708902,0.84113870519531,0.8693718167964,0.999999999991483,FALSE,FALSE,FALSE
"add-1","add-1",0.256032721236296,0.69234119217299,-30.030307967772,-33.3069814456897,7,2,11.4525367407694,0,0,0,0.269232630481009,0.986485838040027,0.269234945214428,0.670745988017415,FALSE,FALSE,FALSE
"add-2","add-2",0.94019334750715,0.999999372691275,-49.3053112515355,-49.9292962827524,7,2,47.6641523576124,0,0,0,0.553287260245244,1,0.995754645513137,0.999999999991483,FALSE,FALSE,FALSE
"adm-2","adm-2",0.996365710280104,0.999999372691275,-60.6545247823448,-60.8344078504743,7,2,80.4940015951391,0,0,0,1,1,0.94840761287149,0.999999999991483,FALSE,FALSE,FALSE
"adm-4","adm-4",0.996256202468411,0.999999372691275,-43.4834793934469,-43.6656277335994,7,2,14.6140294816869,0,0,0,0.840489428753712,1,0.999426083638153,0.999999999991483,FALSE,FALSE,FALSE
"adr-1","adr-1",0.931630549502303,0.999999372691275,-74.7114762989374,-75.3773532907014,7,2,448.380390054964,0,0,0,1,1,0.696266865880805,0.999999999991483,FALSE,FALSE,FALSE
"adr-2","adr-2",0.937914603708507,0.999999372691275,-66.4585263799629,-67.0938909824326,7,2,317.111109363425,0,0,0,0.963096309434358,1,0.754077685245146,0.999999999991483,FALSE,FALSE,FALSE
"ads-1","ads-1",0.00645789801566353,0.0412114735741527,-42.9182793386135,-50.9878402537019,7,2,54.0179277301662,0,0,0,0.275599167875994,0.989408249543622,0.00356705845241712,0.0237262687959165,FALSE,FALSE,FALSE
"adt-1","adt-1",8.38895942422675e-06,0.000110531034599534,-23.251677240116,-38.8729447147534,7,2,7.54472182960073,0,0,0,0.00930880640351273,0.130368346795371,6.8795428914166e-05,0.000747756175883726,FALSE,TRUE,FALSE
"adt-2","adt-2",0.0232879984448574,0.119029797100485,-22.63766105233,-29.1425131695909,7,2,4.52546291519901,0,0,0,0.00359807065587687,0.0639496413986323,0.624778415021186,0.999999999991483,FALSE,FALSE,FALSE
"aex-1","aex-1",0.087046263038835,0.330958814029652,-18.7425342250393,-23.5479107444776,7,2,3.59656441283146,0,0,0,1,1,0.0101116900508314,0.0566999302191388,FALSE,FALSE,FALSE
"aex-2","aex-2",0.00556748016840895,0.0364620803967281,-12.1148862658015,-20.3616720430614,7,2,1.32749836950395,0,0,0,1,1,0.000267795783428752,0.00252226666592692,FALSE,FALSE,FALSE
"aex-3","aex-3",0.773540569304695,0.999999372691275,-37.170290432766,-38.4300899467573,7,2,14.838979082601,0,0,0,0.443915014528791,1,0.826548670022798,0.999999999991483,FALSE,FALSE,FALSE
"aex-5","aex-5",0.0844996420133082,0.323319526720535,-18.9290798832444,-23.7742576420242,7,2,3.84559999502584,0,0,0,0.985013167384961,1,0.0216872228146904,0.103615935422763,FALSE,FALSE,FALSE
"aex-6","aex-6",0.995207813758076,0.999999372691275,-46.6247580411373,-46.8269530456857,7,2,20.4333920636253,0,0,0,0.828695307609634,1,0.998725633118176,0.999999999991483,FALSE,FALSE,FALSE
"age-1","age-1",0.999121635108323,0.999999372691275,-58.8021080405817,-58.9017459592396,7,2,71.7504590362592,0,0,0,1,1,0.965432888739173,0.999999999991483,FALSE,FALSE,FALSE
"ags-3","ags-3",0.972329412938198,0.999999372691275,-71.1002460757951,-71.5354319146937,7,2,247.150688362418,0,0,0,0.708913155855724,1,0.980390572932574,0.999999999991483,FALSE,FALSE,FALSE
"agt-1","agt-1",0.998657006069558,0.999999372691275,-64.4443307272793,-64.5630540150355,7,2,121.147111276004,0,0,0,0.899213376696723,1,0.998957993876878,0.999999999991483,FALSE,FALSE,FALSE
"agt-2","agt-2",0.238707674898298,0.662456154374387,-61.9537322361546,-65.3362618425501,7,2,466.350017696779,0,0,0,0.345780841077198,1,0.200039559564279,0.553235004438239,FALSE,FALSE,FALSE
"aha-1","aha-1",0.994463917099562,0.999999372691275,-67.4452636723045,-67.6602463002934,7,2,166.335296311903,0,0,0,1,1,0.900081733767581,0.999999999991483,FALSE,FALSE,FALSE
"ahr-1","ahr-1",0.774068092219783,0.999999372691275,-13.9889815573769,-15.2470327472682,7,2,1.18589645524389,0,0,0,1,1,0.448276199910028,0.926458826299769,FALSE,FALSE,FALSE
"aip-1","aip-1",0.998892492046129,0.999999372691275,-73.8308633100914,-73.9404921485773,7,2,308.455936554922,0,0,0,1,1,0.973207246441764,0.999999999991483,FALSE,FALSE,FALSE
"air-1","air-1",0.558911378019708,0.999999372691275,-60.9025348465634,-62.8696920534456,7,2,155.435465855084,0,0,0,1,1,0.263490591108736,0.661332127267537,FALSE,FALSE,FALSE
"air-2","air-2",0.521756557801086,0.999999372691275,-62.1631579106079,-64.2604421794312,7,2,187.654030159756,0,0,0,1,1,0.22629499882038,0.599734577386166,FALSE,FALSE,FALSE
"ajm-1","ajm-1",0.913456440203459,0.999999372691275,-60.0159237644935,-60.7642471995036,7,2,105.737724640241,0,0,0,1,1,0.445812412669059,0.923029570316389,FALSE,FALSE,FALSE
"aka-1","aka-1",0.998031859528803,0.999999372691275,-62.2350686551073,-62.3742050451022,7,2,145.344656183737,0,0,0,0.999071607777847,1,0.964401359218093,0.999999999991483,FALSE,FALSE,FALSE
"akt-1","akt-1",0.780522522872266,0.999999372691275,-65.9995335852523,-67.2361441113695,7,2,202.022194588585,0,0,0,1,1,0.475749607452409,0.963419592807112,FALSE,FALSE,FALSE
"akt-2","akt-2",0.811098472037546,0.999999372691275,-42.838427101367,-43.9719367054225,7,2,20.283189268846,0,0,0,0.796713535415698,1,0.61221879325077,0.999999999991483,FALSE,FALSE,FALSE
"alg-1","alg-1",0.999348535517827,0.999999372691275,-70.6462953374448,-70.7344186378293,7,2,241.587991296293,0,0,0,0.954609639749691,1,0.993758704215545,0.999999999991483,FALSE,FALSE,FALSE
"alg-2","alg-2",0.953772796989481,0.999999372691275,-71.7498961101813,-72.3017621656108,7,2,316.308231928924,0,0,0,0.967242785253981,1,0.79227086568639,0.999999999991483,FALSE,FALSE,FALSE
"alh-1","alh-1",0.954234338829536,0.999999372691275,-58.9233034608094,-59.4725649050735,7,2,82.6701492144092,0,0,0,0.873215714937208,1,0.842908090581281,0.999999999991483,FALSE,FALSE,FALSE
"alh-3","alh-3",1.67902673444039e-06,2.52762536598846e-05,-56.4887655892172,-73.8694177551373,7,2,62.117181563587,0,0,0,1,1,2.44724557589307e-10,6.37915346782794e-09,FALSE,TRUE,FALSE
"alh-4","alh-4",0.99896893396975,0.999999372691275,-69.0700725892457,-69.1765133093709,7,2,193.56943094147,0,0,0,0.899150573735736,1,0.999998807643802,0.999999999991483,FALSE,FALSE,FALSE
"alh-5","alh-5",0.970114413171436,0.999999372691275,-21.4081957572675,-21.8589356560558,7,2,2.04936700613336,0,0,0,0.699830335439319,1,0.979558719694164,0.999999999991483,FALSE,FALSE,FALSE
"alh-6","alh-6",0.997849903978322,0.999999372691275,-68.9863577684783,-69.1307166707976,7,2,181.254049881472,0,0,0,1,1,0.959763860818423,0.999999999991483,FALSE,FALSE,FALSE
"alh-7","alh-7",0.997921013276673,0.999999372691275,-67.3696242774637,-67.5119731384126,7,2,172.991599325265,0,0,0,0.973462048099363,1,0.972452429975013,0.999999999991483,FALSE,FALSE,FALSE
"alh-8","alh-8",0.866925967107534,0.999999372691275,-86.6817651803372,-87.6163859155634,7,2,2124.49865147553,0,0,0,0.416855601642534,1,0.989436379853464,0.999999999991483,FALSE,FALSE,FALSE
"alh-9","alh-9",0.553417444351345,0.999999372691275,-55.904177740358,-57.8903052584436,7,2,94.5125414369918,0,0,0,0.236310052234816,0.942568934568813,0.780205031921677,0.999999999991483,FALSE,FALSE,FALSE
"alh-10","alh-10",0.998905402899448,0.999999372691275,-43.3533994194899,-43.4624988691505,7,2,13.8966854327082,0,0,0,0.89937424731281,1,0.999873929958763,0.999999999991483,FALSE,FALSE,FALSE
"alh-11","alh-11",0.985484681226016,0.999999372691275,-52.7321787016001,-53.0583185337228,7,2,37.8330335280134,0,0,0,0.931796220216496,1,0.916468774397424,0.999999999991483,FALSE,FALSE,FALSE
"alh-12","alh-12",0.115966090246859,0.405901934979036,-56.4381292078716,-60.8540057528338,7,2,401.933367523695,0,0,0,1,1,0.00702190207712985,0.0417019118841697,FALSE,FALSE,FALSE
"aly-1","aly-1",0.990788306003806,0.999999372691275,-84.2961683110736,-84.5636345066826,7,2,874.881100536003,0,0,0,0.765325666961661,1,0.999999967279026,0.999999999991483,FALSE,FALSE,FALSE
"aly-2","aly-2",0.972203779747043,0.999999372691275,-64.8807825514577,-65.316866337034,7,2,135.328890079616,0,0,0,0.954188380178365,1,0.854631133266834,0.999999999991483,FALSE,FALSE,FALSE
"aly-3","aly-3",0.367886214686071,0.858327606543069,-64.7569029787222,-67.4620345301597,7,2,821.275795798485,0,0,0,0.0684576955995506,0.493950601139979,0.997312314835321,0.999999999991483,FALSE,FALSE,FALSE
"ama-1","ama-1",3.04102680383827e-05,0.000358553665616367,-55.8710405491604,-70.070574871221,7,2,311.382592566811,0,0,0,1,1,2.31863698655506e-06,3.36446552502427e-05,FALSE,TRUE,FALSE
"amt-1","amt-1",0.00353744538887593,0.0248067001652293,-4.67079594350297,-13.4554869775109,7,2,0.834910526640404,0,0,0,0.0138210756304667,0.172370259608587,0.029207761446165,0.130577467503606,FALSE,FALSE,FALSE
"amt-2","amt-2",0.308884540045761,0.77338744216719,-8.7500339056085,-11.7363831851442,7,2,0.853037388957961,0,0,0,0.256721763392771,0.972504255303278,0.35421334404132,0.800466366113608,FALSE,FALSE,FALSE
"amt-3","amt-3",0.0189021430892331,0.101168074018474,-5.19258402975686,-11.956614645938,7,2,0.522696828342122,0,0,0,0.125812997087839,0.699783402102946,0.0246187754287693,0.114263658687201,FALSE,FALSE,FALSE
"amt-4","amt-4",0.0609991102821825,0.251609392200211,-17.6105648293445,-22.8870714181776,7,2,4.22787637716237,0,0,0,0.958727204935685,1,0.0149746247244575,0.0772052373088835,FALSE,FALSE,FALSE
"amx-1","amx-1",0.99917243485345,0.999999372691275,-62.0521679785833,-62.1493929935334,7,2,93.1429619400488,0,0,0,1,1,0.972487981227021,0.999999999991483,FALSE,FALSE,FALSE
"amx-2","amx-2",0.892453806417059,0.999999372691275,-28.1105392855502,-28.9463563976159,7,2,5.18483829291821,0,0,0,0.497384132953264,1,0.964687164734835,0.999999999991483,FALSE,FALSE,FALSE
"amx-3","amx-3",0.301921570336663,0.761655240415995,-18.9767791246828,-21.99898423134,7,2,2.56850626191918,0,0,0,0.928488149203574,1,0.116780393055683,0.373692091647104,FALSE,FALSE,FALSE
"anc-1","anc-1",0.966125422047734,0.999999372691275,-82.231949613772,-82.7093693439417,7,2,820.342532889984,0,0,0,1,1,0.71077641831555,0.999999999991483,FALSE,FALSE,FALSE
"aos-1","aos-1",0.999934469469454,0.999999372691275,-74.4618234401502,-74.4964572871846,7,2,307.89876256773,0,0,0,0.966079491788717,1,0.999998952700271,0.999999999991483,FALSE,FALSE,FALSE
"apc-2","apc-2",0.949250456330228,0.999999372691275,-62.034469473905,-62.611270264978,7,2,108.543161442198,0,0,0,0.76077839936004,1,0.894879595447755,0.999999999991483,FALSE,FALSE,FALSE
"apc-10","apc-10",0.991290322429756,0.999999372691275,-36.7691894442497,-37.0302574229177,7,2,7.95415384436401,0,0,0,0.893800467352051,1,0.960481000088802,0.999999999991483,FALSE,FALSE,FALSE
"apc-11","apc-11",0.992844607521811,0.999999372691275,-73.7397361364302,-73.9796313291166,7,2,305.605454407354,0,0,0,1,1,0.922524120278038,0.999999999991483,FALSE,FALSE,FALSE
"ape-1","ape-1",0.673313621813199,0.999999372691275,-69.8813247801747,-71.4678916106858,7,2,366.848644090503,0,0,0,0.667645369931225,1,0.500157275042751,0.993788668870138,FALSE,FALSE,FALSE
"aph-1","aph-1",0.98699329940837,0.999999372691275,-72.3138462424401,-72.6246423735393,7,2,283.793084546269,0,0,0,0.982657893580721,1,0.89949216724766,0.999999999991483,FALSE,FALSE,FALSE
"aph-2","aph-2",0.862093931130113,0.999999372691275,-68.0652167925292,-69.0178422597297,7,2,278.341490253903,0,0,0,0.941968173977814,1,0.618055343366886,0.999999999991483,FALSE,FALSE,FALSE
"apl-1","apl-1",0.88286612793812,0.999999372691275,-76.0277675846437,-76.9015017335006,7,2,487.73350033984,0,0,0,0.551705234030915,1,0.905979554421457,0.999999999991483,FALSE,FALSE,FALSE
"apm-1","apm-1",0.984232606537529,0.999999372691275,-49.5983515709241,-49.9366097783201,7,2,29.9159539744943,0,0,0,0.82690584521529,1,0.960706450206952,0.999999999991483,FALSE,FALSE,FALSE
"apn-1","apn-1",0.994578052368021,0.999999372691275,-67.9925547867494,-68.2056394576298,7,2,180.016182161372,0,0,0,1,1,0.92647148915377,0.999999999991483,FALSE,FALSE,FALSE
"app-1","app-1",0.996303144013568,0.999999372691275,-49.2703914140015,-49.4515732976381,7,2,27.8342030538214,0,0,0,0.859440529251441,1,0.996216001530704,0.999999999991483,FALSE,FALSE,FALSE
"apr-1","apr-1",0.817435102457736,0.999999372691275,-72.0600832596876,-73.1718307502945,7,2,349.18528279858,0,0,0,0.340964558288194,1,0.995018571535769,0.999999999991483,FALSE,FALSE,FALSE
"aps-2","aps-2",0.99777905684577,0.999999372691275,-70.8947653175191,-71.0410898106896,7,2,227.228356935874,0,0,0,0.875861570170879,1,0.998793516909498,0.999999999991483,FALSE,FALSE,FALSE
"apg-1","apg-1",0.99991613255798,0.999999372691275,-68.1905236297878,-68.2287893802787,7,2,179.050120624649,0,0,0,0.997129959309854,1,0.995096454183886,0.999999999991483,FALSE,FALSE,FALSE
"aps-1","aps-1",0.998057150814125,0.999999372691275,-64.7408709621802,-64.8792601099851,7,2,121.432892758168,0,0,0,0.879054448567396,1,0.999309512425425,0.999999999991483,FALSE,FALSE,FALSE
"apb-1","apb-1",0.998713940631042,0.999999372691275,-72.0337887869971,-72.1504028574199,7,2,244.356382772452,0,0,0,0.996477402273537,1,0.973257843390351,0.999999999991483,FALSE,FALSE,FALSE
"apa-2","apa-2",0.997795072342692,0.999999372691275,-72.3709173292508,-72.5168006219214,7,2,283.391028454429,0,0,0,0.955783836922268,1,0.977375992075926,0.999999999991483,FALSE,FALSE,FALSE
"apd-3","apd-3",0.974950273605228,0.999999372691275,-54.1175327393874,-54.53351221286,7,2,122.589729345288,0,0,0,0.70988922776658,1,0.985701663292199,0.999999999991483,FALSE,FALSE,FALSE
"apb-3","apb-3",0.807126853313648,0.999999372691275,-65.4280556481425,-66.5751266949166,7,2,312.8421123173,0,0,0,0.966791021771756,1,0.526728753834303,0.999999999991483,FALSE,FALSE,FALSE
"apm-3","apm-3",0.418791799142652,0.916635179643915,-69.306871822477,-71.7949713470782,7,2,811.376229782778,0,0,0,0.580558667449744,1,0.273739395721928,0.678230491164433,FALSE,FALSE,FALSE
"aps-3","aps-3",0.999857111974178,0.999999372691275,-63.9792729947115,-64.026753074522,7,2,103.960496524789,0,0,0,0.960952859991514,1,0.99949895513514,0.999999999991483,FALSE,FALSE,FALSE
"apt-9","apt-9",4.74514914374866e-09,1.06596386122068e-07,-16.9389231262435,-40.6306954592268,7,2,3.8910548268849,0,0,0,9.53022532377883e-11,2.08899651150164e-08,0.744476995667902,0.999999999991483,TRUE,FALSE,FALSE
"apx-1","apx-1",0.663794627714635,0.999999372691275,-30.8113212332776,-32.4288611728452,7,2,7.45622626024467,0,0,0,0.453099027283425,1,0.647704453521562,0.999999999991483,FALSE,FALSE,FALSE
