,cbp-1,dpy-30,gfl-1,hcf-1,hda-1,hda-2,hda-3,hda-4,hpl-1,hpl-2,isw-1,let-418,lin-49,lin-53,lin-59,mep-1,mes-2,mes-3,mes-4,mes-6,mrg-1,rba-1,rpn-10,rpn-12,set-1,set-2,smo-1,sop-2,uba-2,ubc-9,xnp-1,zfp-1,ssl-1,trr-1,mys-1,epc-1,C17E4.6,hda-11,pyp-1,nurf-1,M03C11.3,jmjd-2,met-2,T07E3.3,ZK1127.3
0.3911753,-0.06532534921103117,-0.02017880873644871,-0.021755310304625134,-0.015560416174228188,-0.0487610955060615,-0.057076571259452154,-0.20414677998470587,-0.0055996731309491815,0.05151199892333331,-0.32659119746203175,-0.03295844632488613,-0.3299095638260065,-0.05560089692184433,-0.11862879323152012,-0.1178225563865,-0.22467728858358002,-0.010325551356245565,-0.009343851122748183,-0.06708721683496592,0.0,-0.24957207050729424,0.010125003782438295,0.04130897699248181,0.019607033688818457,-0.11201314101966668,-0.15168699498894664,-0.2537870619191478,-0.0038526374118342567,-0.027303747466679042,-0.021763693604392374,-0.12181320761423872,-0.272794640171029,0.031024574953328946,0.05486044103362607,0.05282204638611254,-0.21766448232483568,-0.1477676626048082,0.09081610103190009,-0.2576080909848965,0.47128520981010075,-0.06381699110039325,-0.09372113272015861,0.008179691763897035,-0.004346646307804132,-0.03514347579883403
0.2921415,-0.2559966769939893,-0.08727524616551918,-0.014401326605085269,0.014468761147718496,0.1870919736567061,-0.03798122548611774,0.3410962871855169,0.007258285589444146,0.04779660396600717,0.2653121833376212,0.10219946122744239,0.15973376852009052,-0.08946385843955632,-0.09017614660045417,0.014288826061416227,-0.08872769284136844,-0.008520575667046488,-0.10842383377707732,-0.05299868928323409,0.0,0.03875310004529347,0.010466798565979818,-0.15535588205153758,0.022437838360628702,0.11286298794515522,0.09719420079976075,-0.13432175410836997,-0.014382094548382737,0.09462419640702381,0.015236431112841571,-0.03463239580702943,0.21813708534997867,-0.028459834261572003,-0.13789171437382816,-0.21173447121331646,-0.16466353814394744,-0.18380791835242302,-0.07816000898597529,-0.5881597705930914,0.07743565280125524,0.02688232994288096,0.004709544903146503,0.060021424456597354,-0.0046603885519099315,-0.1161373575277456
0.1837447,0.2298346954041775,0.03758205376613429,-0.02468006070443568,-0.02772859592615638,0.0320417959805248,-0.16014361303491365,-0.04247834810966114,0.03325634537226647,0.03158894752803271,-0.18102235674656356,0.08233071924213241,0.0722945435368326,0.019702752601744984,-0.024803747010609823,-0.05469204037274592,0.1314037151318427,-0.008665075860183575,0.07439077497523972,-0.10179976135346973,-0.0,-0.3261540293584615,-0.013303912951750943,0.1807029020855867,-0.09515278460803482,-0.13700136989203632,-0.13414559009910612,0.08060434828931846,0.00439537879485501,0.03098565278620729,0.012360766439460463,0.26474550219457693,-0.1571907771677246,0.00669882640429055,-0.006105452994267823,-0.19879713382877343,-0.2157254271368841,-0.21735200644165042,-0.03400588318375809,-0.23719269815226013,-0.5768090373567918,-0.028906728001453944,-0.07984173331739546,0.004727075019875135,0.017039975493989057,-0.11538119832712743
0.1329384,0.08947053536757335,-0.3832704550091952,0.12708625208202648,-0.15087069139899964,0.011852900575655174,0.07488817980321008,-0.14599305162160206,0.03657651881663758,-0.10959541728794389,-0.2887143341019463,-0.028922133255863337,0.233313198296108,0.06188885789366731,0.21615570737661427,-0.23386230799459629,0.25233212781709025,0.001713722607753269,-0.07853186625085933,-0.015111751940506837,0.0,-0.04628523117667018,0.02449471045983259,-0.14838803331400638,-0.12542495216503147,0.24429907631489514,-0.07208699883083473,-0.08036979157412201,0.11151176461712424,-0.10207844677552896,-0.026834173402220243,0.23459871264511684,0.06739936229605081,-0.03284268917138212,-0.11823637643956315,0.009297707071939783,0.2861019633491668,0.10350123439472081,-0.1304720747718653,-0.2209819603755487,0.17516049808733852,-0.03320865338502828,-0.12423722078332688,-0.18835638861738596,0.012654571483962488,0.02053793979689214
0.0000000,0.22018861098903902,0.5703095875313892,0.6629401828920439,-0.3251125437552493,0.06541550659374723,-0.02273432306170081,-0.11092935698535883,-0.013841695704183844,-0.013899438079071848,0.09143750357636538,-0.004238696590410005,-0.006662421245436146,0.00943347261477254,-0.032050066290831326,-0.02566332274722547,-0.015449408161175826,-0.003679998842367189,-0.0060455863454753345,0.012486687556682557,0.0,-0.0023498140842885774,-0.0018268813154735694,-0.09369428104445048,0.015723358074197256,0.05651430792435763,0.003562212091900396,-0.021034843316838796,0.023946357361202826,0.03457807813157916,0.0016674941262093052,-0.01939478227264759,0.034813172990454916,-0.004637220608076785,0.00039285647197354447,-0.09462428295815228,0.013754678711550835,0.0307059919316847,-0.07071498055619524,-0.10375298144917171,0.09035040984828545,0.00843518905361365,0.034511323756061765,-0.03927729855674797,-0.005329992206725101,-0.005860587588972729
