"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero"
"aap-1","aap-1",2.27252109405877e-47,4.54363296010436e-47,-214.012797832968,-328.249231607615,7,2,1000.0805248827,0,0,0,0.0121819548624603,0.0161740482900447,2.38126025094242e-47,5.71764916673262e-47,FALSE,TRUE,FALSE
"aat-1","aat-1",2.25054161120318e-65,5.80495701027303e-65,-359.446820526481,-515.604891125234,7,2,1168.7880992175,0,0,0,4.44213314286365e-19,2.03442126125298e-18,4.13457835564452e-49,1.02010311710048e-48,TRUE,FALSE,FALSE
"aat-2","aat-2",5.65930859920554e-13,6.76356393563589e-13,-206.396323047639,-239.611255203736,7,2,1060.51129963164,0,0,0,3.79978602267711e-09,9.20871173655708e-09,4.29459448655113e-06,4.91433544276624e-06,TRUE,FALSE,FALSE
"aat-3","aat-3",1.25216649627912e-32,2.00279552401188e-32,-195.290794161692,-275.051247388473,7,2,1039.6736784296,0,0,0,3.54600738293324e-22,1.92345844617317e-21,4.08686496968572e-13,5.38887209032418e-13,TRUE,FALSE,FALSE
"aat-4","aat-4",6.80678244441706e-31,1.05867959272983e-30,-208.233597215134,-283.920798425681,7,2,1156.82379799524,0,0,0,5.47029508560019e-10,1.41256810948199e-09,2.06772976314174e-23,3.28639174914798e-23,TRUE,FALSE,FALSE
"aat-5","aat-5",2.0306553816577e-270,4.19157431596719e-269,-215.391881751976,-845.768670562022,7,2,1126.15302089219,0,0,0,6.71446065019733e-12,1.97850155623892e-11,7.03710045142082e-262,1.5669212206817e-260,FALSE,TRUE,FALSE
"aat-6","aat-6",8.71537327203883e-18,1.1157920308016e-17,-214.599097537217,-259.330203964185,7,2,1030.00222992652,0,0,0,0.000142925756304003,0.000234371489917285,1.7956271906027e-15,2.46780101787776e-15,TRUE,FALSE,FALSE
"aat-8","aat-8",1.34377364649415e-214,1.73999798836403e-213,-195.689673340317,-697.192120810317,7,2,999.989530672353,0,0,0,1.87451746965721e-67,9.9079003699488e-66,1.78296828417483e-150,1.47250162444582e-149,TRUE,FALSE,FALSE
"aat-9","aat-9",1.94123846620241e-24,2.73268471128615e-24,-203.1866727367,-263.679177528425,7,2,981.513032622791,0,0,0,0.00361097814302456,0.00509876312899177,1.24978834000683e-23,1.99286229765085e-23,FALSE,TRUE,FALSE
"abf-1","abf-1",1.51184460276869e-120,7.8066773994984e-120,-201.99241255984,-486.083829797203,7,2,1076.75299784694,0,0,0,1.39033219765508e-32,1.32546099103474e-31,4.93060325148183e-91,2.13787668147226e-90,TRUE,FALSE,FALSE
"abf-2","abf-2",1.1197345188285e-102,4.65958703614722e-102,-197.753237918496,-440.463116964402,7,2,1015.17366211338,0,0,0,3.37132946970011e-45,5.9790101629302e-44,1.55659159616584e-60,4.53038691492859e-60,TRUE,FALSE,FALSE
"abf-5","abf-5",3.9013160369152e-15,4.80320114793875e-15,-207.227046234075,-245.630859230837,7,2,1184.50308770554,0,0,0,4.8266967036271e-11,1.33972413152845e-10,1.93768020139473e-06,2.23491039040456e-06,TRUE,FALSE,FALSE
"abl-1","abl-1",7.42972125681316e-09,8.35889010964373e-09,-209.334412386139,-232.548542683075,7,2,1144.04751447374,0,0,0,3.89152566785602e-06,7.40676331658877e-06,8.22918374832739e-05,9.13214505450443e-05,TRUE,FALSE,FALSE
"abt-2","abt-2",3.92262201369597e-21,5.26357495278781e-21,-324.642900156852,-377.320363130944,7,2,1044.28113156138,0,0,0,3.4807753743218e-07,7.29410890542594e-07,2.67710441963583e-16,3.73594185846168e-16,TRUE,FALSE,FALSE
"abt-4","abt-4",2.87141863217255e-46,5.63757639377101e-46,-196.262012038473,-307.928109529349,7,2,1028.77235032635,0,0,0,1.98323980358525e-23,1.1500650673956e-22,1.41118084325536e-25,2.33305777603524e-25,TRUE,FALSE,FALSE
"abt-5","abt-5",1.9622069414453e-68,5.29418210929535e-68,-206.552291943739,-369.821600242623,7,2,958.444147038964,0,0,0,8.8351226427293e-23,4.96102445571017e-22,1.68560081500769e-48,4.11783160156674e-48,TRUE,FALSE,FALSE
"abu-1","abu-1",3.36307009484616e-82,1.08562380855056e-81,-207.32984041828,-402.563247827006,7,2,1146.78472481688,0,0,0,5.04341675973328e-05,8.6375142445193e-05,4.96693526962685e-80,1.88050642277253e-79,FALSE,TRUE,FALSE
"abu-4","abu-4",6.29066027193081e-34,1.02560410845263e-33,-201.309407117409,-284.116378852009,7,2,1082.66246762934,0,0,0,4.03358535736178e-21,2.05646519753413e-20,1.85061900253581e-15,2.542294754144e-15,TRUE,FALSE,FALSE
"abu-7","abu-7",1.10670588498029e-52,2.39865630166271e-52,-199.958286698977,-326.580272686753,7,2,1120.05400924152,0,0,0,9.42777476356345e-28,6.94948134263404e-27,9.87574927941057e-28,1.70365922026087e-27,TRUE,FALSE,FALSE
"abu-8","abu-8",3.24125583769496e-198,3.60360588686072e-197,-193.283157021669,-656.946332625025,7,2,1155.32818439269,0,0,0,0.282608897078993,0.308814344866159,3.69732922552259e-200,4.88562659382374e-199,FALSE,TRUE,FALSE
"abu-10","abu-10",7.55031649000865e-140,4.76021322391199e-139,-193.479258223613,-522.232418900861,7,2,1160.67708709294,0,0,0,0.00332110210597764,0.00470966634856312,1.0251604860899e-139,7.64059740927199e-139,FALSE,TRUE,FALSE
"abu-11","abu-11",1.11258689826625e-120,5.75979877551386e-120,-222.180878312366,-506.580559237472,7,2,1037.76883660212,0,0,0,3.64013524492524e-14,1.24883209796637e-13,1.51680780187361e-109,8.25260161120636e-109,TRUE,FALSE,FALSE
"ace-1","ace-1",0,0,-158.58519485321,-1255.76715687669,7,2,1125.73190197299,0,0,0,0.0153236190148246,0.0200561875568716,0,0,FALSE,TRUE,FALSE
"ace-2","ace-2",2.25510922653867e-23,3.12620309923724e-23,-220.90223633456,-278.879651264782,7,2,1054.08030814272,0,0,0,0.00896246516034751,0.0120937390851228,6.13746184273483e-23,9.66513845528262e-23,FALSE,TRUE,FALSE
"ace-3","ace-3",1.00975132298165e-107,4.470805019991e-107,-223.407861631496,-477.804310928848,7,2,1089.54036259204,0,0,0,9.82259147775532e-12,2.86347192066715e-11,5.73013740068008e-99,2.75665607389924e-98,TRUE,FALSE,FALSE
"ace-4","ace-4",2.80757485924354e-29,4.25864831632152e-29,-220.645986211359,-292.537478112299,7,2,1124.58980474493,0,0,0,0.000143525631108811,0.00023533123465268,3.77284053100033e-27,6.42462894266994e-27,TRUE,FALSE,FALSE
"acn-1","acn-1",6.77108217293163e-56,1.53525479198074e-55,-266.205730079315,-400.31226743672,7,2,1049.03733236261,0,0,0,5.77431207529041e-59,2.03248220449251e-57,0.99951978474549,1,TRUE,FALSE,FALSE
"aco-1","aco-1",1.94506927514671e-31,3.05231789979948e-31,-207.381734459304,-284.346335650307,7,2,1090.09108263808,0,0,0,0.001919144202815,0.00279556552756669,1.86991315631908e-30,3.39240040434615e-30,FALSE,TRUE,FALSE
"aco-2","aco-2",1.16041659363348e-66,3.05571315027203e-66,-197.044623606257,-356.195971327932,7,2,1031.16577813219,0,0,0,0.44645785393523,0.474258504433964,2.42822820396508e-68,7.91457073920765e-68,FALSE,TRUE,FALSE
"acr-2","acr-2",4.4543576132835e-34,7.27545076836305e-34,-351.034953057125,-434.193384905562,7,2,1120.99433519994,0,0,0,1.55386824672268e-11,4.47000535428557e-11,4.28743722522379e-25,7.03417214612586e-25,FALSE,TRUE,FALSE
"acr-3","acr-3",1.60943746629847e-18,2.08065287844407e-18,-229.633193843975,-276.109674833799,7,2,1002.12330479743,0,0,0,0.00974272405468505,0.0130950854165064,4.95698748494851e-18,7.14581018017124e-18,FALSE,TRUE,FALSE
"acr-5","acr-5",0.000111479391171029,0.0001169188253899,-201.035646144722,-213.786190075534,7,2,1067.14647305267,0,0,0,0.0100344968208699,0.0134569605897382,0.000985273402261397,0.00106258981254054,FALSE,FALSE,FALSE
"acr-6","acr-6",1.46669412789235e-11,1.71960552987292e-11,-210.688339843252,-240.49086829048,7,2,1016.34835656934,0,0,0,4.97797782977779e-08,1.11862253406534e-07,9.65890214873226e-06,1.0966347034278e-05,TRUE,FALSE,FALSE
"acr-7","acr-7",1.31687811494727e-148,9.0569078886796e-148,-190.265358947858,-539.274949862756,7,2,1006.14480175885,0,0,0,0.315298345734968,0.341778148977503,1.78696544126232e-150,1.47504710079825e-149,FALSE,TRUE,FALSE
"acr-8","acr-8",0,0,-157.493522881017,-1657.01217535071,7,2,1306.73296539173,0,0,0,2.64616801528537e-25,1.70091206437063e-24,0,0,TRUE,FALSE,FALSE
"acr-9","acr-9",4.73345650696247e-31,7.38417382898606e-31,-278.903544679801,-354.961238495789,7,2,1162.20786425144,0,0,0,1.52649360786733e-09,3.81765489488508e-09,5.17985998782137e-24,8.32713630471363e-24,TRUE,FALSE,FALSE
"acr-10","acr-10",4.43955823996466e-48,8.97881299541718e-48,-257.473535249951,-373.364268730006,7,2,915.409729308335,0,0,0,2.82408508831486e-31,2.52367381977405e-30,1.27291918607405e-19,1.88974400945757e-19,TRUE,FALSE,FALSE
"acr-11","acr-11",1.98824759969765e-125,1.08249035983539e-124,-263.137927815121,-558.526639899296,7,2,1162.3347100377,0,0,0,1.00378453674256e-67,5.37608322818169e-66,6.94145841525877e-61,2.02943872166098e-60,TRUE,FALSE,FALSE
"acr-12","acr-12",2.48630848947478e-18,3.20705546157969e-18,-225.485122610667,-271.51243349947,7,2,999.203387159688,0,0,0,1.27246644547395e-16,5.10665460977984e-16,0.000293101294873376,0.000320562142106764,TRUE,FALSE,FALSE
"acr-14","acr-14",9.61002546634968e-63,2.37831164481153e-62,-337.264037217749,-487.305758886124,7,2,1206.44249239933,0,0,0,4.93717389669685e-27,3.47715947525775e-26,1.49598594678283e-38,3.12555591602981e-38,TRUE,FALSE,FALSE
"acr-15","acr-15",0,0,-185.416916643647,-1135.96812703688,7,2,1226.23927783097,0,0,0,1.67660221736257e-06,3.29857265634634e-06,0,0,TRUE,FALSE,FALSE
"acr-16","acr-16",2.52996494015747e-292,6.09649698060965e-291,-185.446167977761,-866.375516709926,7,2,1254.60787877827,0,0,0,0.00345097178700006,0.00488438245638525,1.60587501722906e-292,4.46350192288789e-291,FALSE,TRUE,FALSE
"acr-17","acr-17",8.06801993876156e-127,4.46343683708905e-126,-268.126109694079,-566.73554935336,7,2,989.28575651824,0,0,0,3.10436873677319e-35,3.35876029567253e-34,1.11534659917031e-94,5.07064369013665e-94,TRUE,FALSE,FALSE
"acr-18","acr-18",2.56639799459282e-28,3.84006887607489e-28,-218.896540263682,-288.52802547558,7,2,1043.63150992451,0,0,0,3.68365848032832e-24,2.22080248172673e-23,7.18508771530249e-07,8.37290726170243e-07,TRUE,FALSE,FALSE
"acr-19","acr-19",3.64446840936531e-194,3.91161619356712e-193,-226.91330069177,-681.218368666014,7,2,1121.74281914199,0,0,0,1.0236017067329e-103,2.20019774856548e-101,8.11948500468018e-94,3.63292305746459e-93,TRUE,FALSE,FALSE
"acr-20","acr-20",3.94232656199272e-114,1.88253099839706e-113,-190.475424521352,-459.71262648255,7,2,1082.51452730173,0,0,0,1.93329005565963e-07,4.13678908777394e-07,1.09902435641944e-109,5.98762137540987e-109,TRUE,FALSE,FALSE
"lgc-11","lgc-11",1.43878356138493e-110,6.58564162211428e-110,-282.432063834882,-543.420398611263,7,2,1195.96707392104,0,0,0,1.73468356510807e-07,3.72566396923889e-07,4.60552543222183e-106,2.39889096907425e-105,FALSE,TRUE,FALSE
"acr-23","acr-23",4.36642609535959e-184,4.2843064566824e-183,-201.269596473919,-632.289334791278,7,2,1141.95228235384,0,0,0,3.43973961567602e-13,1.10726921614044e-12,4.25854182936513e-174,4.39794701032641e-173,FALSE,TRUE,FALSE
"act-1","act-1",2.87111763582917e-143,1.88304668052083e-142,-206.752515502212,-543.415876982363,7,2,1070.77398785348,0,0,0,0.0866182538038216,0.10175419875912,1.46712830777913e-144,1.15036845572506e-143,FALSE,TRUE,FALSE
"act-2","act-2",2.69518414825053e-27,3.96976369611209e-27,-202.056090174032,-269.284101253116,7,2,1019.56705842133,0,0,0,0.000111834689001475,0.000185482203846993,4.93186514368633e-25,8.08076003469533e-25,TRUE,FALSE,FALSE
"act-3","act-3",2.6271124527792e-105,1.12817474297425e-104,-193.406927197679,-442.208801930691,7,2,1130.98340277071,0,0,0,0.0557347379580144,0.0672731140027816,2.8139761910596e-106,1.47142751138734e-105,FALSE,TRUE,FALSE
"act-4","act-4",6.14945974784158e-42,1.13284699571425e-41,-197.34300631542,-298.896140225837,7,2,1073.07376868192,0,0,0,0.00149193558938244,0.00219728609870585,5.83407337858977e-41,1.26651086636474e-40,FALSE,TRUE,FALSE
"act-5","act-5",7.32809486920781e-150,5.09647184583689e-149,-239.570876474948,-591.481567525872,7,2,1221.44910068186,0,0,0,1.04545963324599e-13,3.47717242573935e-13,2.85030784659746e-139,2.11555307527614e-138,FALSE,TRUE,FALSE
"acy-1","acy-1",3.22514089213666e-67,8.54296686200051e-67,-199.692205923392,-360.135997568951,7,2,1022.01220172071,0,0,0,4.10227589022187e-08,9.27138505905886e-08,6.90891649713937e-62,2.04439505966196e-61,TRUE,FALSE,FALSE
"acy-2","acy-2",5.86506465087556e-89,2.06262450341983e-88,-306.552377993749,-517.463010191562,7,2,1081.49249843338,0,0,0,1.17862914284065e-37,1.45710739353789e-36,2.72550038559718e-54,7.27567340887765e-54,TRUE,FALSE,FALSE
"acy-3","acy-3",8.22720762330138e-191,8.60680169339659e-190,-199.636878947687,-646.194211013907,7,2,1159.92997138016,0,0,0,1.13170473861203e-12,3.53570001766755e-12,2.36040736677846e-181,2.62609573221777e-180,TRUE,FALSE,FALSE
"acy-4","acy-4",1.71797555392841e-69,4.70371669580162e-69,-309.010954497904,-474.738047365237,7,2,1145.67266745425,0,0,0,5.48954955321995e-39,7.25980544277758e-38,1.93347896382227e-33,3.69658614513505e-33,TRUE,FALSE,FALSE
"add-1","add-1",5.49377182708436e-108,2.4411547856788e-107,-231.450913919214,-486.459628981486,7,2,998.027709095667,0,0,0,4.26072268605437e-55,1.23983953830113e-53,5.40034172969284e-56,1.47707684126872e-55,TRUE,FALSE,FALSE
"add-2","add-2",1.52863128113594e-44,2.92881683898176e-44,-217.544423934662,-325.18115849521,7,2,1028.23675946015,0,0,0,2.90165903045311e-14,1.00209180012713e-13,6.14207274490392e-33,1.16298278976505e-32,TRUE,FALSE,FALSE
"adm-2","adm-2",0.211043626538522,0.211647546091914,-204.929901238765,-208.495645179803,7,2,973.558952621538,0,0,0,0.114309946808354,0.132270359783052,0.424520821521598,0.429820172512522,FALSE,FALSE,FALSE
"adm-4","adm-4",1.86856185968414e-07,2.05324011587268e-07,-230.123493045166,-249.882030042259,7,2,1047.18522373183,0,0,0,0.00134525685224365,0.00199071835092894,8.27387246862954e-06,9.40509787524868e-06,FALSE,TRUE,FALSE
"adr-1","adr-1",1.77799147162829e-104,7.53892701581265e-104,-189.761235274544,-436.639329434229,7,2,1075.90009572835,0,0,0,0.0017827192273871,0.00260460546172807,5.95770974789372e-104,3.027876382276e-103,FALSE,TRUE,FALSE
"adr-2","adr-2",4.24322663695829e-42,7.83922262369982e-42,-197.703488289273,-299.633159555347,7,2,1041.94515821158,0,0,0,0.741190670173028,0.764034451938064,8.33035999064098e-44,1.89707209223228e-43,FALSE,TRUE,FALSE
"ads-1","ads-1",2.88815472557557e-42,5.34495951452229e-42,-221.247997314764,-323.568052829975,7,2,1167.77411463248,0,0,0,8.68685036379429e-05,0.000145602739358211,4.60302465504842e-40,9.85855725575072e-40,TRUE,FALSE,FALSE
"adt-1","adt-1",8.25226135550512e-112,3.82723548078533e-111,-250.842375406388,-514.705561142199,7,2,1002.32962541767,0,0,0,0.000187484738907683,0.00030379349441459,2.4520046637008e-110,1.34543114988157e-109,TRUE,FALSE,FALSE
"adt-2","adt-2",3.92301389609161e-33,6.32555581305189e-33,-283.008731626278,-363.951585387625,7,2,1051.85127725552,0,0,0,2.30420019769515e-33,2.27610363891198e-32,0.00895063426830226,0.00943277603708575,TRUE,FALSE,FALSE
"aex-1","aex-1",9.63718788200882e-55,2.14943422586973e-54,-281.815815884974,-413.236682964799,7,2,1102.27361056617,0,0,0,7.44186437906218e-05,0.000125478815662443,1.41323673541972e-52,3.67405086465109e-52,TRUE,FALSE,FALSE
"aex-2","aex-2",3.33682804845248e-42,6.17033780329231e-42,-254.070481304568,-356.244005189058,7,2,1134.36329203721,0,0,0,0.560528399810247,0.586809424854925,8.63012454939138e-44,1.96422755697781e-43,FALSE,TRUE,FALSE
"aex-3","aex-3",1.97984107648223e-27,2.92414273879707e-27,-313.189984076063,-380.733361768915,7,2,1120.75095476332,0,0,0,4.56536798707332e-10,1.1851577668214e-09,7.86057496078035e-20,1.17105931931189e-19,TRUE,FALSE,FALSE
"aex-5","aex-5",1.30589892581308e-77,3.97515041220406e-77,-205.249390734846,-389.832130486495,7,2,989.615905793086,0,0,0,3.44768026133439e-05,6.00281385602891e-05,2.97550894080729e-75,1.05866651147107e-74,TRUE,FALSE,FALSE
"aex-6","aex-6",1.36275988422742e-08,1.52732564610888e-08,-213.404399009452,-235.971316866724,7,2,976.792153444591,0,0,0,3.86266264844586e-08,8.74701286073827e-08,0.011751925831063,0.0123454187620596,TRUE,FALSE,FALSE
"age-1","age-1",0.000350345518372426,0.000364076587486745,-219.986732426377,-231.44451479025,7,2,1042.20304886801,0,0,0,0.0477083578647643,0.0581774914627735,0.000765878532314318,0.000828361477318962,FALSE,TRUE,FALSE
"ags-3","ags-3",3.63416435879362e-14,4.41794462168102e-14,-207.465597954839,-243.546656983633,7,2,1052.61888257346,0,0,0,3.13366707120155e-12,9.49048409822285e-12,0.000250405330491526,0.000274368540260579,TRUE,FALSE,FALSE
"agt-1","agt-1",1.16908333898713e-19,1.53438024161943e-19,-197.805936958441,-246.987778694874,7,2,994.304090971082,0,0,0,5.35703402297395e-11,1.48207903697208e-10,4.74173387547946e-11,6.02043725341454e-11,TRUE,FALSE,FALSE
"agt-2","agt-2",1.45276731595837e-19,1.90345106474032e-19,-206.088345618844,-255.046229033729,7,2,1009.73949551378,0,0,0,0.139830955180198,0.160111856556572,3.05680640182784e-20,4.58151506172058e-20,FALSE,TRUE,FALSE
"aha-1","aha-1",0.00404343740797251,0.00413684422503806,-210.631000357144,-219.257708103036,7,2,1035.82653803615,0,0,0,0.0291352295967906,0.0365886917761051,0.0170823239937193,0.0178762833562316,FALSE,FALSE,FALSE
"ahr-1","ahr-1",5.15391443948481e-33,8.28873250986978e-33,-224.186460726318,-304.851321121983,7,2,1053.89965504154,0,0,0,1.802420107755e-18,7.98483499783412e-18,3.71221572137852e-17,5.26337991594927e-17,TRUE,FALSE,FALSE
"aip-1","aip-1",2.54709583232294e-40,4.56748964548144e-40,-202.071434993606,-299.844477407376,7,2,1019.91745722793,0,0,0,0.221919839134075,0.246134828116988,1.72959554561992e-41,3.78585333210301e-41,FALSE,TRUE,FALSE
"air-1","air-1",4.45322571079558e-151,3.13495422199719e-150,-206.715208177913,-561.438478243821,7,2,1040.72543249448,0,0,0,1.71331109516556e-05,3.06585505218826e-05,1.07897392253212e-148,8.74956670278686e-148,FALSE,TRUE,FALSE
"air-2","air-2",7.14264248065876e-269,1.45939847187199e-267,-187.70777389485,-814.515750712959,7,2,1114.51003713659,0,0,0,6.02886936735240e-10,1.55034938700092e-09,2.78238399183498e-262,6.23849962898076e-261,FALSE,TRUE,FALSE
"ajm-1","ajm-1",7.43451678592809e-64,1.87093108189114e-63,-208.794667007436,-361.421098183278,7,2,1141.50265574856,0,0,0,0.141130560608424,0.161462335360756,5.11048705992116e-65,1.57858137369207e-64,FALSE,TRUE,FALSE
"aka-1","aka-1",5.49085049457312e-26,7.90833564040143e-26,-207.267248966387,-271.411693822127,7,2,952.864012513892,0,0,0,0.00238768898847255,0.00343862195668804,5.04316392412056e-25,8.26060207485751e-25,FALSE,TRUE,FALSE
"akt-1","akt-1",4.21651879681065e-44,8.02627223088729e-44,-204.366667337712,-310.974491020549,7,2,1156.46822229515,0,0,0,0.00756192066382019,0.0102908765002064,7.59385936703799e-44,1.73008206410429e-43,FALSE,TRUE,FALSE
"akt-2","akt-2",1.8037994745409e-48,3.66234903388838e-48,-223.992413833931,-340.795468415697,7,2,1108.83182768491,0,0,0,3.49193035610025e-07,7.31653356780506e-07,6.14815408867227e-44,1.40289302283773e-43,TRUE,FALSE,FALSE
"alg-1","alg-1",1.30580437438696e-07,1.43957274974302e-07,-202.174523207054,-222.319011831968,7,2,1068.77824124486,0,0,0,0.177848034714141,0.200152823793729,4.98570651590731e-08,5.96294789991407e-08,FALSE,TRUE,FALSE
"alg-2","alg-2",8.59409535288328e-65,2.1959963731785e-64,-191.616651899488,-346.421849851853,7,2,932.980576014559,0,0,0,0.0302238424113155,0.0378584742434202,2.70656479634882e-65,8.39571504366736e-65,FALSE,TRUE,FALSE
"alh-1","alh-1",4.61932062594591e-15,5.68024926093623e-15,-224.339356438876,-262.567537065284,7,2,1136.40727403845,0,0,0,1.62861846327392e-06,3.20769190549038e-06,8.80892579462415e-11,1.11353166106121e-10,TRUE,FALSE,FALSE
"alh-3","alh-3",1.24732624955903e-188,1.28077366045485e-187,-217.621400217353,-659.140439719251,7,2,1069.66014368701,0,0,0,1.93839053988815e-71,1.26003201183616e-69,1.73410246568856e-120,1.05771720958627e-119,TRUE,FALSE,FALSE
"alh-4","alh-4",1.08174162688155e-09,1.23233388219613e-09,-205.513713021513,-230.776489573149,7,2,1006.24157213526,0,0,0,8.10959579671933e-06,1.4978780229023e-05,5.66260561060458e-06,6.45958569548234e-06,TRUE,FALSE,FALSE
"alh-5","alh-5",5.47306823878231e-28,8.13491914783418e-28,-251.187392197008,-320.045017910553,7,2,1047.79175534052,0,0,0,0.0461297743787413,0.0563462716138573,2.49059077751574e-28,4.34438583903174e-28,FALSE,TRUE,FALSE
"alh-6","alh-6",8.75586534914143e-06,9.34418809039515e-06,-199.808623761586,-215.382839147891,7,2,1103.00337875516,0,0,0,0.0570320962567668,0.0687618296129936,1.26121316658939e-05,1.42740925713195e-05,FALSE,TRUE,FALSE
"alh-7","alh-7",1.03212015333335e-06,1.11880103495743e-06,-202.782543914833,-220.692305061281,7,2,941.452171342154,0,0,0,0.167364202743115,0.189312258800292,4.64820921913572e-07,5.44062882608633e-07,FALSE,TRUE,FALSE
"alh-8","alh-8",4.65622545586945e-32,7.37720005641979e-32,-211.041537737308,-289.463596128976,7,2,929.329368611078,0,0,0,1.19950103931214e-07,2.61277614575747e-07,6.55409116399829e-27,1.11032475467441e-26,TRUE,FALSE,FALSE
"alh-9","alh-9",3.138948585274e-89,1.10656002937245e-88,-200.63203295652,-412.172240526369,7,2,938.783312085747,0,0,0,0.00246890469074707,0.00354766133519329,8.84509983411403e-89,3.71429680713082e-88,FALSE,TRUE,FALSE
"alh-10","alh-10",1.62547927951966e-09,1.84693765612747e-09,-220.836984896483,-245.667664588129,7,2,1054.37828847176,0,0,0,0.35468564178394,0.381981911363411,2.6053965649469e-10,3.2579582705173e-10,FALSE,TRUE,FALSE
"alh-11","alh-11",2.95890820136112e-52,6.36686587214931e-52,-203.214983016813,-328.841794359759,7,2,1048.54841035721,0,0,0,0.00217740120183085,0.00315065980040058,1.57025578966514e-51,4.02321894233816e-51,FALSE,TRUE,FALSE
"alh-12","alh-12",1.79687417400483e-310,4.93482258247561e-309,-219.536752349507,-942.344188514621,7,2,1102.39453157807,0,0,0,5.35145966316203e-05,9.15049652416579e-05,6.9110215186998e-309,2.11810984606387e-307,FALSE,TRUE,FALSE
"aly-1","aly-1",4.40594744870792e-36,7.41577352480898e-36,-198.650517240396,-286.506515306846,7,2,998.56314340452,0,0,0,0.0180893838688477,0.0234175666385364,4.01752075122061e-36,8.03454311257009e-36,FALSE,TRUE,FALSE
"aly-2","aly-2",5.65107421554791e-54,1.24727501956254e-53,-195.735748941356,-325.367409778717,7,2,948.420669946512,0,0,0,0.00263434459642907,0.0037766357704787,2.40649113022821e-53,6.32871835406344e-53,FALSE,TRUE,FALSE
"aly-3","aly-3",1.15382728396026e-06,1.24980512294049e-06,-210.653619616148,-228.442288133398,7,2,1028.9077644736,0,0,0,0.353893245602745,0.381179462307868,2.52636640736422e-07,2.97259709897953e-07,FALSE,TRUE,FALSE
"ama-1","ama-1",9.05800317752923e-76,2.68426597839979e-75,-191.151589251385,-371.460035696658,7,2,923.284196285326,0,0,0,0.0164488406102564,0.0214210969769726,4.50388957686976e-76,1.61925075532376e-75,FALSE,TRUE,FALSE
"amt-1","amt-1",8.64959909532974e-140,5.44901082515869e-139,-185.08165993688,-513.698275874924,7,2,1123.08598975837,0,0,0,6.38477536291393e-06,1.1919972626003e-05,6.05206801427479e-137,4.38102328056237e-136,TRUE,FALSE,FALSE
"amt-2","amt-2",2.79106170493739e-50,5.81928424020897e-50,-221.803926234513,-342.828433928377,7,2,1085.69950926034,0,0,0,1.11750097606171e-20,5.56025717132434e-20,2.42419978127791e-32,4.54583281074574e-32,TRUE,FALSE,FALSE
"amt-3","amt-3",1.59274373401052e-32,2.54148487934115e-32,-196.316212629304,-275.831523236901,7,2,987.993950578415,0,0,0,0.0138892847992814,0.0182719434487108,2.0787056417851e-32,3.90205096078454e-32,FALSE,TRUE,FALSE
"amt-4","amt-4",2.93705103585039e-83,9.62557425268228e-83,-195.728162654791,-393.418265464974,7,2,1068.2917960304,0,0,0,0.000633926684194509,0.000975709081378904,3.43226938005828e-82,1.33393478003663e-81,TRUE,FALSE,FALSE
"amx-1","amx-1",1.79934528129815e-46,3.54568454709784e-46,-208.246898371739,-320.386672107959,7,2,1062.38424749947,0,0,0,8.96882782519395e-09,2.1191041091888e-08,2.43219033801195e-40,5.23349445262822e-40,FALSE,TRUE,FALSE
"amx-2","amx-2",1.52459151490702e-35,2.54298394328154e-35,-298.15670889704,-384.749881034923,7,2,988.909152681965,0,0,0,2.53042095409416e-38,3.23753303182158e-37,0.997357551951939,0.999776215334984,TRUE,FALSE,FALSE
"amx-3","amx-3",6.48340622686127e-44,1.23035893800154e-43,-234.959172401757,-341.130665584373,7,2,1086.06904070369,0,0,0,1.3146963850852e-10,3.53708618557385e-10,6.125607633497e-36,1.22140903722455e-35,TRUE,FALSE,FALSE
"anc-1","anc-1",7.16761901435131e-22,9.71164785092936e-22,-204.438942861229,-258.864233874048,7,2,1106.91068952949,0,0,0,3.26044112212821e-06,6.24766092117305e-06,5.2266764672768e-18,7.53256314401657e-18,FALSE,TRUE,FALSE
"aos-1","aos-1",2.49763795520541e-07,2.73702817455417e-07,-206.279724171211,-225.725326342566,7,2,1010.91898026436,0,0,0,0.0377797977400701,0.0466954013162363,4.43897942810359e-07,5.19761674611113e-07,FALSE,TRUE,FALSE
"apc-2","apc-2",5.29340587993713e-75,1.55295716452168e-74,-201.35974567473,-379.887993366441,7,2,986.073613637989,0,0,0,6.4957982950836e-21,3.26430063326193e-20,5.86119427132961e-57,1.62128196376295e-56,FALSE,TRUE,FALSE
"apc-10","apc-10",6.07998136634521e-27,8.89593207540852e-27,-209.515979991684,-275.912055337952,7,2,941.397238499053,0,0,0,0.00171067901644678,0.00250343649456596,7.52623339357436e-26,1.2497981926021e-25,FALSE,TRUE,FALSE
"apc-11","apc-11",3.27728281683064e-37,5.60920228157201e-37,-195.303060944903,-285.801540001424,7,2,930.617849760937,0,0,0,0.144574413908757,0.165024559192634,3.67650233969642e-38,7.63380914712081e-38,FALSE,TRUE,FALSE
