"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero"
"glb-6","glb-6",0.0104547626924981,0.0480613447322432,-9.35603364899947,-16.845264795497,7,2,0.918809858580707,0,0,0,0.00867495839210257,0.206535214660563,0.139608799385191,0.345015459635387,FALSE,FALSE,FALSE
"C18E3.1","C18E3.1",0.3407363643672,0.684643469902817,-21.788626686034,-24.6185493539969,7,2,4.47164407270191,0,0,0,0.628117909836585,1,0.192686700135579,0.437233905340548,FALSE,FALSE,FALSE
"swsn-2.2","swsn-2.2",5.88826731597496e-05,0.000508267083891467,-51.7760007109787,-65.2405905474479,7,2,177.543824082798,0,0,0,0.234404407354841,1,2.4648777030051e-05,0.000228108148975438,FALSE,TRUE,FALSE
"C18E3.3","C18E3.3",0.00478990710595431,0.0248282286283916,-49.2404216534047,-57.6662478709994,7,2,126.692376599054,0,0,0,0.508005692610912,1,0.00143753076253055,0.00844024250873763,FALSE,FALSE,FALSE
"C18E3.4","C18E3.4",9.5147079713421e-07,1.11894283799713e-05,-27.1553585887578,-45.1534630530739,7,2,11.1792301706766,0,0,0,0.00180032051630523,0.0704731671710948,3.40284839356215e-05,0.000304258391283458,FALSE,TRUE,FALSE
"snrp-40.2","snrp-40.2",0.565379090082886,0.920785691346291,-25.8229571795601,-27.7678904387663,7,2,4.35997956707844,0,0,0,0.657736986570442,1,0.383682196556965,0.692975073357005,FALSE,FALSE,FALSE
"cas-2","cas-2",0.680215437970113,0.999999975778061,-43.9456736677258,-45.5098168952349,7,2,35.203663563533,0,0,0,0.854357790492928,1,0.42128632513726,0.733974051621964,FALSE,FALSE,FALSE
"C18E3.9","C18E3.9",0.99999206231663,0.999999975778061,-65.1578359170564,-65.1726387187411,7,2,149.676814429291,0,0,0,0.997375405319346,1,0.998996808167205,0.999999999996723,FALSE,FALSE,FALSE
"C18F10.7","C18F10.7",0.1366874328565,0.36673907476539,-51.3413628180258,-55.5294389049447,7,2,91.1247238502482,0,0,0,0.214938685639531,1,0.151014995618944,0.365768280867112,FALSE,FALSE,FALSE
"C18G1.1","C18G1.1",0.00312670575180303,0.0172780947713272,-44.5355409637036,-53.4656815155368,7,2,246.789075896302,0,0,0,0.399913118696017,1,0.00111948154318882,0.0067678811054378,FALSE,FALSE,FALSE
"elt-7","elt-7",0.0615933478642776,0.200240665966855,-32.3179752465706,-37.5817860294078,7,2,12.1021681481184,0,0,0,0.0117872617231978,0.246487280801024,0.648971498676477,0.92380898074905,FALSE,FALSE,FALSE
"C18G1.9","C18G1.9",0.0248179413545298,0.0983943978010368,-3.37569766283541,-9.80108954190186,7,2,0.626427684271336,0,0,0,1,1,0.00496984791445956,0.0243837685768987,FALSE,FALSE,FALSE
"C18H2.1","C18H2.1",0.268763452810216,0.586102030721343,-19.476407279414,-22.6790032201424,7,2,3.01223134116135,0,0,0,0.658281866642569,1,0.134572446988501,0.335874862939755,FALSE,FALSE,FALSE
"C18H7.1","C18H7.1",0.165854909516639,0.421320979100476,-2.087716576314,-6.00273353041308,7,2,0.205716960629397,0,0,0,0.300915634375678,1,0.142997714039834,0.351111325358838,FALSE,FALSE,FALSE
"C18H7.4","C18H7.4",0.616411280441179,0.960040158985818,-1.75436699789098,-3.52745878060239,7,2,0.0953966155356347,0,0,0,0.410930603998423,1,0.622027947033078,0.90604896392746,FALSE,FALSE,FALSE
"C18H9.1","C18H9.1",0.000616246462492691,0.00421923216889813,-6.9850964407351,-17.7987819027238,7,2,1.35138671303643,0,0,0,0.0640681499276091,0.680024889950639,0.00106558727539012,0.00649088467918688,FALSE,FALSE,FALSE
"C18H9.3","C18H9.3",0.867173916458913,0.999999975778061,-47.5798198367636,-48.5135114583514,7,2,56.8347082999836,0,0,0,0.41033912232172,1,0.993480696797224,0.999999999996723,FALSE,FALSE,FALSE
"C18H9.5","C18H9.5",0.82541425536835,0.999999975778061,-34.946001197989,-36.0301065352668,7,2,16.9049439578111,0,0,0,0.409625739273297,1,0.943693152298091,0.999999999996723,FALSE,FALSE,FALSE
